status,sku,row_index,original_basename,candidate_basename,original_url,final_url,notes
updated,CROLLHAN2,2081,tapetech-compound-roller-support-handle-44-79-CROLLHAN2-3.webp,tapetech-compound-roller-support-handle-44-79-CROLLHAN2-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-compound-roller-support-handle-44-79-CROLLHAN2-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-compound-roller-support-handle-44-79-CROLLHAN2-03.webp,tapetech-compound-roller-support-handle-44-79-CROLLHAN2-3.webp -> tapetech-compound-roller-support-handle-44-79-CROLLHAN2-03.webp
updated,CROLLHAN2,2081,tapetech-compound-roller-support-handle-44-79-CROLLHAN2-4.webp,tapetech-compound-roller-support-handle-44-79-CROLLHAN2-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-compound-roller-support-handle-44-79-CROLLHAN2-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-compound-roller-support-handle-44-79-CROLLHAN2-04.webp,tapetech-compound-roller-support-handle-44-79-CROLLHAN2-4.webp -> tapetech-compound-roller-support-handle-44-79-CROLLHAN2-04.webp
updated,CFA-TT,2082,tapetech-corner-finisher-handle-adapter-CFA-TT-1.webp,tapetech-corner-finisher-handle-adapter-CFA-TT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-corner-finisher-handle-adapter-CFA-TT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-corner-finisher-handle-adapter-CFA-TT-01.webp,tapetech-corner-finisher-handle-adapter-CFA-TT-1.webp -> tapetech-corner-finisher-handle-adapter-CFA-TT-01.webp
updated,TTCFS,2083,tapetech-corner-finishing-set-TTCFS-1.webp,tapetech-corner-finishing-set-TTCFS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-corner-finishing-set-TTCFS-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-corner-finishing-set-TTCFS-01.webp,tapetech-corner-finishing-set-TTCFS-1.webp -> tapetech-corner-finishing-set-TTCFS-01.webp
empty,15TTE-XHTT,2084,,,,,
empty,15TTE-W-HANDLE,2085,,,,,
empty,72066,2086,,,,,
empty,10356,2087,,,,,
updated,76TT,2088,tapetech-easyclean-loading-pump-76TT-1.webp,tapetech-easyclean-loading-pump-76TT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-01.webp,tapetech-easyclean-loading-pump-76TT-1.webp -> tapetech-easyclean-loading-pump-76TT-01.webp
updated,76TT,2088,tapetech-easyclean-loading-pump-76TT-2.webp,tapetech-easyclean-loading-pump-76TT-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-02.webp,tapetech-easyclean-loading-pump-76TT-2.webp -> tapetech-easyclean-loading-pump-76TT-02.webp
updated,76TT,2088,tapetech-easyclean-loading-pump-76TT-3.webp,tapetech-easyclean-loading-pump-76TT-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-03.webp,tapetech-easyclean-loading-pump-76TT-3.webp -> tapetech-easyclean-loading-pump-76TT-03.webp
updated,76TT,2088,tapetech-easyclean-loading-pump-76TT-4.webp,tapetech-easyclean-loading-pump-76TT-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-04.webp,tapetech-easyclean-loading-pump-76TT-4.webp -> tapetech-easyclean-loading-pump-76TT-04.webp
updated,76TT,2088,tapetech-easyclean-loading-pump-76TT-5.webp,tapetech-easyclean-loading-pump-76TT-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-5.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-05.webp,tapetech-easyclean-loading-pump-76TT-5.webp -> tapetech-easyclean-loading-pump-76TT-05.webp
empty,76TT-W-90T,2089,,,,,
empty,XHTT-CAA-TT,2090,,,,,
empty,XHTT-CFA,2091,,,,,
empty,XHTT-NSA,2092,,,,,
empty,FHTT-CAA-TT,2093,,,,,
empty,FHTT-CFA,2094,,,,,
empty,FHTT-NSA,2095,,,,,
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-1.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-01.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-1.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-01.webp
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-2.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-02.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-2.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-02.webp
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-3.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-03.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-3.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-03.webp
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-4.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-04.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-4.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-04.webp
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-5.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-5.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-05.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-5.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-05.webp
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-6.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-6.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-06.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-6.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-06.webp
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-7.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-07.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-7.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-07.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-7.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-07.webp
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-8.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-08.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-8.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-08.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-8.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-08.webp
updated,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-9.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-09.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-9.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-09.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-9.webp -> tapetech-finishing-knife-handle-adapter-PFKHATT-09.webp
already_correct,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-10.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-10.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-10.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-10.webp,basename already normalised and found on disk
already_correct,PFKHATT,2096,tapetech-finishing-knife-handle-adapter-PFKHATT-11.webp,tapetech-finishing-knife-handle-adapter-PFKHATT-11.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-11.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-finishing-knife-handle-adapter-PFKHATT-11.webp,basename already normalised and found on disk
empty,72053,2097,,,,,
empty,72051,2098,,,,,
empty,72032,2099,,,,,
empty,10128,2100,,,,,
empty,TTFULL2SET,2101,,,,,
updated,85T,2102,tapetech-gooseneck-85T-1.webp,tapetech-gooseneck-85T-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-gooseneck-85T-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-gooseneck-85T-01.webp,tapetech-gooseneck-85T-1.webp -> tapetech-gooseneck-85T-01.webp
updated,XHTT,2103,tapetech-interchangeable-extendable-support-handle-XHTT-1.webp,tapetech-interchangeable-extendable-support-handle-XHTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-01.webp,tapetech-interchangeable-extendable-support-handle-XHTT-1.webp -> tapetech-interchangeable-extendable-support-handle-XHTT-01.webp
updated,XHTT,2103,tapetech-interchangeable-extendable-support-handle-XHTT-2.webp,tapetech-interchangeable-extendable-support-handle-XHTT-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-02.webp,tapetech-interchangeable-extendable-support-handle-XHTT-2.webp -> tapetech-interchangeable-extendable-support-handle-XHTT-02.webp
updated,XHTT,2103,tapetech-interchangeable-extendable-support-handle-XHTT-3.webp,tapetech-interchangeable-extendable-support-handle-XHTT-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-03.webp,tapetech-interchangeable-extendable-support-handle-XHTT-3.webp -> tapetech-interchangeable-extendable-support-handle-XHTT-03.webp
updated,XHTT,2103,tapetech-interchangeable-extendable-support-handle-XHTT-4.webp,tapetech-interchangeable-extendable-support-handle-XHTT-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-04.webp,tapetech-interchangeable-extendable-support-handle-XHTT-4.webp -> tapetech-interchangeable-extendable-support-handle-XHTT-04.webp
updated,XHTT,2103,tapetech-interchangeable-extendable-support-handle-XHTT-5.webp,tapetech-interchangeable-extendable-support-handle-XHTT-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-5.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-05.webp,tapetech-interchangeable-extendable-support-handle-XHTT-5.webp -> tapetech-interchangeable-extendable-support-handle-XHTT-05.webp
updated,XHTT,2103,tapetech-interchangeable-extendable-support-handle-XHTT-6.webp,tapetech-interchangeable-extendable-support-handle-XHTT-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-6.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-06.webp,tapetech-interchangeable-extendable-support-handle-XHTT-6.webp -> tapetech-interchangeable-extendable-support-handle-XHTT-06.webp
updated,XHTT,2103,tapetech-interchangeable-extendable-support-handle-XHTT-7.webp,tapetech-interchangeable-extendable-support-handle-XHTT-07.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-7.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-extendable-support-handle-XHTT-07.webp,tapetech-interchangeable-extendable-support-handle-XHTT-7.webp -> tapetech-interchangeable-extendable-support-handle-XHTT-07.webp
updated,FHTT,2104,tapetech-interchangeable-fiberglass-support-handle-FHTT-1.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-01.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-1.webp -> tapetech-interchangeable-fiberglass-support-handle-FHTT-01.webp
updated,FHTT,2104,tapetech-interchangeable-fiberglass-support-handle-FHTT-2.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-02.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-2.webp -> tapetech-interchangeable-fiberglass-support-handle-FHTT-02.webp
updated,FHTT,2104,tapetech-interchangeable-fiberglass-support-handle-FHTT-3.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-03.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-3.webp -> tapetech-interchangeable-fiberglass-support-handle-FHTT-03.webp
updated,FHTT,2104,tapetech-interchangeable-fiberglass-support-handle-FHTT-4.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-04.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-4.webp -> tapetech-interchangeable-fiberglass-support-handle-FHTT-04.webp
updated,FHTT,2104,tapetech-interchangeable-fiberglass-support-handle-FHTT-5.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-5.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-05.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-5.webp -> tapetech-interchangeable-fiberglass-support-handle-FHTT-05.webp
updated,FHTT,2104,tapetech-interchangeable-fiberglass-support-handle-FHTT-6.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-6.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-interchangeable-fiberglass-support-handle-FHTT-06.webp,tapetech-interchangeable-fiberglass-support-handle-FHTT-6.webp -> tapetech-interchangeable-fiberglass-support-handle-FHTT-06.webp
empty,10354,2105,,,,,
updated,16TT90,2106,tapetech-mud-applicator-head-90-inside-corner-16TT90-1.webp,tapetech-mud-applicator-head-90-inside-corner-16TT90-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mud-applicator-head-90-inside-corner-16TT90-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mud-applicator-head-90-inside-corner-16TT90-01.webp,tapetech-mud-applicator-head-90-inside-corner-16TT90-1.webp -> tapetech-mud-applicator-head-90-inside-corner-16TT90-01.webp
updated,16TT90,2106,tapetech-mud-applicator-head-90-inside-corner-16TT90-2.webp,tapetech-mud-applicator-head-90-inside-corner-16TT90-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mud-applicator-head-90-inside-corner-16TT90-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mud-applicator-head-90-inside-corner-16TT90-02.webp,tapetech-mud-applicator-head-90-inside-corner-16TT90-2.webp -> tapetech-mud-applicator-head-90-inside-corner-16TT90-02.webp
updated,16TT90,2106,tapetech-mud-applicator-head-90-inside-corner-16TT90-3.webp,tapetech-mud-applicator-head-90-inside-corner-16TT90-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mud-applicator-head-90-inside-corner-16TT90-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mud-applicator-head-90-inside-corner-16TT90-03.webp,tapetech-mud-applicator-head-90-inside-corner-16TT90-3.webp -> tapetech-mud-applicator-head-90-inside-corner-16TT90-03.webp
updated,MR01TT,2107,tapetech-mudrunner-pro-MR01TT-1.webp,tapetech-mudrunner-pro-MR01TT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mudrunner-pro-MR01TT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mudrunner-pro-MR01TT-01.webp,tapetech-mudrunner-pro-MR01TT-1.webp -> tapetech-mudrunner-pro-MR01TT-01.webp
updated,MR01TT,2107,tapetech-mudrunner-pro-MR01TT-2.webp,tapetech-mudrunner-pro-MR01TT-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mudrunner-pro-MR01TT-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mudrunner-pro-MR01TT-02.webp,tapetech-mudrunner-pro-MR01TT-2.webp -> tapetech-mudrunner-pro-MR01TT-02.webp
updated,MRX01TT,2108,tapetech-mudrunner-pro-extension-MRX01TT-1.webp,tapetech-mudrunner-pro-extension-MRX01TT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mudrunner-pro-extension-MRX01TT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-mudrunner-pro-extension-MRX01TT-01.webp,tapetech-mudrunner-pro-extension-MRX01TT-1.webp -> tapetech-mudrunner-pro-extension-MRX01TT-01.webp
updated,NSA-TT,2109,tapetech-nail-spotter-handle-adapter-NSA-TT-1.webp,tapetech-nail-spotter-handle-adapter-NSA-TT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-nail-spotter-handle-adapter-NSA-TT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-nail-spotter-handle-adapter-NSA-TT-01.webp,tapetech-nail-spotter-handle-adapter-NSA-TT-1.webp -> tapetech-nail-spotter-handle-adapter-NSA-TT-01.webp
empty,XHTT-PFKHATT,2110,,,,,
empty,FHTT-PFKHATT,2111,,,,,
empty,72029,2112,,,,,
empty,72031,2113,,,,,
empty,72033,2114,,,,,
empty,72025,2115,,,,,
empty,72034,2116,,,,,
updated,TTPPS-EF,2117,tapetech-pro-performance-easy-finish-set-TTPPS-EF-1.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-01.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-1.webp -> tapetech-pro-performance-easy-finish-set-TTPPS-EF-01.webp
updated,TTPPS-EF,2117,tapetech-pro-performance-easy-finish-set-TTPPS-EF-2.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-02.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-2.webp -> tapetech-pro-performance-easy-finish-set-TTPPS-EF-02.webp
updated,TTPPS-EF,2117,tapetech-pro-performance-easy-finish-set-TTPPS-EF-3.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-03.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-3.webp -> tapetech-pro-performance-easy-finish-set-TTPPS-EF-03.webp
updated,TTPPS-EF,2117,tapetech-pro-performance-easy-finish-set-TTPPS-EF-4.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-04.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-4.webp -> tapetech-pro-performance-easy-finish-set-TTPPS-EF-04.webp
updated,TTPPS-EF,2117,tapetech-pro-performance-easy-finish-set-TTPPS-EF-5.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-5.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-05.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-5.webp -> tapetech-pro-performance-easy-finish-set-TTPPS-EF-05.webp
updated,TTPPS-EF,2117,tapetech-pro-performance-easy-finish-set-TTPPS-EF-6.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-6.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-06.webp,tapetech-pro-performance-easy-finish-set-TTPPS-EF-6.webp -> tapetech-pro-performance-easy-finish-set-TTPPS-EF-06.webp
updated,TTPPS,2118,tapetech-pro-performance-set-TTPPS-1.webp,tapetech-pro-performance-set-TTPPS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-01.webp,tapetech-pro-performance-set-TTPPS-1.webp -> tapetech-pro-performance-set-TTPPS-01.webp
updated,TTPPS,2118,tapetech-pro-performance-set-TTPPS-2.webp,tapetech-pro-performance-set-TTPPS-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-02.webp,tapetech-pro-performance-set-TTPPS-2.webp -> tapetech-pro-performance-set-TTPPS-02.webp
updated,TTPPS,2118,tapetech-pro-performance-set-TTPPS-3.webp,tapetech-pro-performance-set-TTPPS-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-03.webp,tapetech-pro-performance-set-TTPPS-3.webp -> tapetech-pro-performance-set-TTPPS-03.webp
updated,TTPPS,2118,tapetech-pro-performance-set-TTPPS-4.webp,tapetech-pro-performance-set-TTPPS-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-04.webp,tapetech-pro-performance-set-TTPPS-4.webp -> tapetech-pro-performance-set-TTPPS-04.webp
updated,TTPPS,2118,tapetech-pro-performance-set-TTPPS-5.webp,tapetech-pro-performance-set-TTPPS-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-5.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-05.webp,tapetech-pro-performance-set-TTPPS-5.webp -> tapetech-pro-performance-set-TTPPS-05.webp
updated,TTPPS,2118,tapetech-pro-performance-set-TTPPS-6.webp,tapetech-pro-performance-set-TTPPS-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-6.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-06.webp,tapetech-pro-performance-set-TTPPS-6.webp -> tapetech-pro-performance-set-TTPPS-06.webp
updated,TTPPS,2118,tapetech-pro-performance-set-TTPPS-7.webp,tapetech-pro-performance-set-TTPPS-07.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-7.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-07.webp,tapetech-pro-performance-set-TTPPS-7.webp -> tapetech-pro-performance-set-TTPPS-07.webp
empty,72024,2119,,,,,
