Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Asgard,simple,CFA-AD,CFA-AD,Asgard Angle Head Ball Adapter (CFA-AD),1,0,visible,"The Asgard Angle Head Ball Adapter (CFA-AD) connects your angle head to a finishing handle, providing the essential articulation needed for smooth, precise, and efficient drywall corner finishing.","<p><strong>Asgard Angle Head Ball Adapter (CFA-AD)</strong> serves as the critical link between your angle head and finishing handle, facilitating the precise articulation required for professional drywall corner finishing. This adapter enables multi-directional movement, allowing the tool to maintain consistent contact with internal corners and tight architectural angles. By ensuring optimal tool positioning, it helps produce a smooth, feathered finish while reducing wrist strain during extended use.</p><p>Engineered for the rigors of high-volume job sites, this component is built from durable aluminum to maintain structural integrity under pressure. It integrates seamlessly into your existing taping workflow, providing a secure and reliable connection that supports efficient, high-quality results.</p><p><strong>Features:</strong></p><ul><li><strong>Fluid Articulation:</strong> The ball-joint design provides a superior range of motion, keeping the tool perfectly positioned in complex corners.</li><li><strong>Seamless Integration:</strong> Designed for quick, secure attachment between standard angle heads and compatible finishing handles.</li><li><strong>Professional Durability:</strong> Constructed from robust aluminum to withstand demanding construction environments.</li><li><strong>Ergonomic Operation:</strong> Promotes a natural hand position, significantly reducing fatigue during repetitive finishing tasks.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Asgard | | Model | CFA-AD | | Material | Aluminum | | Compatibility | Standard Angle Heads, FH-AD, and XH-AD Handles | | Height | 5"" | | Width | 1"" | | Depth | 1"" | | Weight | 0.33 lb |</p>",,,,40.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,"Asgard, CFA-AD, angle head adapter, drywall finishing tools, corner finisher, taping tools",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cfa-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cfa-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cfa-ad_02.webp,,,,,,,,,91.0,Brand,Asgard,1.0,1.0,,,,,Asgard Angle Head Adapter (CFA-AD) | Durable Aluminum Body,"Connect your angle head to a handle with the Asgard CFA-AD. This $40 durable aluminum adapter ensures smooth, precise drywall corner finishing every time.",
Asgard,simple,CR01-AD,CR01-AD,Asgard Inside Corner Roller (CR01-AD),1,0,visible,"The Asgard Inside Corner Roller (CR01-AD) is a durable, stainless steel tool designed to quickly and accurately embed drywall tape into internal corners, removing air pockets and excess compound for a professional, crisp finish.","<p><strong>Asgard Inside Corner Roller (CR01-AD)</strong> is a professional-grade tool engineered to streamline drywall finishing by ensuring tape is firmly and accurately embedded into internal 90-degree corners. By applying consistent pressure, this roller effectively eliminates air pockets and excess joint compound from behind the tape, creating a uniform surface prepared for subsequent angle head or finishing passes.</p><p>Built for the demands of daily job-site use, this tool features high-quality stainless steel rollers that provide long-lasting durability and resistance to corrosion. The robust frame is designed for fluid movement, allowing for precise control and reduced physical strain during repetitive tasks. It is an essential component for contractors seeking crisp, professional corner finishes with maximum efficiency.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Embedding:</strong> Ensures deep, uniform contact between tape and compound for a bubble-free finish.</li><li><strong>Durable Construction:</strong> Equipped with premium stainless steel rollers designed to withstand heavy use while maintaining consistent performance.</li><li><strong>Ergonomic Design:</strong> Optimized for fluid movement to minimize wrist fatigue and maximize productivity.</li><li><strong>Efficient Workflow:</strong> Quickly removes excess compound and air, reducing the need for manual touch-ups.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Asgard | | SKU | CR01-AD | | UPC | 873876004591 | | Material | Stainless Steel | | Application | Drywall Internal Corner Finishing | | Country of Origin | United States |</p>",,,,161.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,"Asgard, CR01-AD, inside corner roller, drywall finishing tool, taping tool, corner roller",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cr01-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cr01-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cr01-ad_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cr01-ad_03.webp,,,,,,,,,92.0,Brand,Asgard,1.0,1.0,,,,,Asgard Inside Corner Roller (CR01-AD) | Stainless Steel Wheels,Achieve crisp drywall corners with the Asgard CR01-AD. This $161 stainless steel roller embeds tape and removes excess compound for a professional finish.,
Asgard,simple,EHC10-AD,EHC10-AD,"Asgard 10"" MaxxBox Finishing Box (EHC10-AD)",1,0,visible,"The Asgard 10"" MaxxBox Finishing Box delivers high-capacity compound storage and precision mud control for efficient, professional-grade drywall finishing on flat seams and butt joints.","<p><strong>Asgard 10"" MaxxBox Finishing Box (EHC10-AD)</strong> is a high-capacity tool engineered for professional drywall contractors who require consistent, efficient performance on flat seams and butt joints. This finishing box features an optimized reservoir design that holds significantly more joint compound than standard models, allowing for longer runs and fewer trips to the pump. The rugged, anodized aluminum construction ensures long-term durability in demanding job site environments, while the intuitive adjustment dial provides precise control over mud flow and crown settings for a professional-grade finish every time.</p><p>Designed with a pivoting axle, this finishing box automatically compensates for uneven gypsum board surfaces, ensuring uniform compound application even when joints are not perfectly flush. The unit is fully compatible with most major flat box handle brands, making it a versatile addition to any existing professional tool kit. With its focus on an optimal capacity-to-weight ratio, this tool minimizes operator fatigue while maximizing daily output.</p><p><strong>Features:</strong></p><ul><li><strong>High-Capacity Reservoir:</strong> Holds substantially more joint compound than standard boxes, reducing downtime spent on refills.</li><li><strong>Pivoting Axle:</strong> Automatically adjusts to uneven surfaces to maintain consistent mud application across flat and butt joints.</li><li><strong>Precision Crown Control:</strong> Features an easy-to-use dial for granular adjustment of mud output, ideal for transitioning between coating stages.</li><li><strong>Universal Compatibility:</strong> Engineered to integrate seamlessly with most major flat box handle brands.</li><li><strong>Durable Construction:</strong> Built with premium-grade, anodized aluminum to withstand heavy-duty job site wear.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Asgard | | SKU | EHC10-AD | | Box Size | 10 inches | | Construction Material | Anodized Aluminum | | Compatibility | Universal (fits most major handle brands) | | Application | Flat seams and butt joints |</p>",,,,374.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard MaxxBox, 10 inch finishing box, drywall flat box, EHC10-AD, drywall finishing tools, butt joint tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ehc10-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ehc10-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ehc10-ad_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ehc10-ad_03.webp,,,,,,,,,10.0,Brand,Asgard,1.0,1.0,,,,,"Asgard 10"" MaxxBox Finishing Box (EHC10-AD) | Anodized Aluminum","Finish flat seams and butt joints faster with the $374 Asgard 10"" MaxxBox. High-capacity anodized aluminum design reduces refills for professional efficiency.",
Asgard,variation,EZ07-AD,EZ07-AD,"Asgard 7"" Flat Box (EZ07-AD)",1,0,visible,,,,,,299.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard 7 inch flat box, EZ07-AD, drywall finishing tool, flat box, joint compound applicator",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_05.webp,,,EZFB-AD,,,,,,14.0,Brand,Asgard,1.0,1.0,Size,"7""",1.0,1.0,"Asgard 7"" Flat Box (EZ07-AD) | High-Grade Alloy Construction","Apply base coats to flat seams and corner beads with the Asgard 7"" Flat Box. Durable alloy build, universal handle fit, and precise mud control for $299.",
Asgard,variation,EZ10-AD,EZ10-AD,"Asgard 10"" Flat Box (EZ10-AD)",1,0,visible,,,,,,344.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard 10 inch flat box, EZ10-AD, drywall finishing tool, flat joint finishing, butt joint tool, automatic taping tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_05.webp,,,EZFB-AD,,,,,,12.0,Brand,Asgard,1.0,1.0,Size,"10""",1.0,1.0,"Asgard 10"" Flat Box (EZ10-AD) | Anodized Aluminum Construction","Professional 10"" drywall flat box by Asgard for $344. Features anodized aluminum construction, universal handle compatibility, and precise mud control.",
Asgard,variation,EZ12-AD,EZ12-AD,"Asgard 12"" Flat Box (EZ12-AD)",1,0,visible,,,,,,327.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard 12 inch flat box, EZ12-AD, drywall finishing tool, flat seam finisher, butt joint tool, drywall compound applicator",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_05.webp,,,EZFB-AD,,,,,,13.0,Brand,Asgard,1.0,1.0,Size,"12""",1.0,1.0,"Asgard 12"" Flat Box (EZ12-AD) | Anodized Alloy Construction","Finish flat seams and butt joints with the Asgard 12"" Flat Box (EZ12-AD). $327 professional drywall tool with universal handle compatibility and precision.",
Asgard,variable,EZFB-AD,EZFB-AD,Asgard Flat Box,1,0,visible,"Professional-grade flat box available in 7"", 10"", and 12"" widths for efficient drywall finishing.","<p><strong>Asgard Flat Box</strong> delivers precise, consistent mud application for base coats on flat joints and corner beads, available in 7"", 10"", and 12"" widths. Featuring a durable alloy build and universal handle compatibility, it is a reliable tool for professional drywall finishing. Choose your size based on the coverage area and finishing stage required.</p><p>Built to withstand the daily wear of professional construction, all flat boxes in this family feature a durable alloy construction. The design prioritizes ease of use and maintenance, allowing for quick adjustments and rapid cleaning to minimize downtime.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Mud Control:</strong> Integrated dial mechanism allows for micro-adjustments to compound flow for consistent results.</li><li><strong>Multiple Sizes:</strong> Available in 7"", 10"", and 12"" widths to accommodate different finishing stages and coverage requirements.</li><li><strong>Quick Maintenance:</strong> Thumb latches enable fast access to the interior for thorough cleaning.</li><li><strong>Universal Compatibility:</strong> Designed to integrate with most standard flat box handles currently on the market.</li><li><strong>Rugged Construction:</strong> Manufactured from high-grade alloys to ensure longevity in demanding work environments.</li></ul><p><strong>Available Sizes:</strong></p><ul><li>EZ07-AD: 7"" Flat Box</li><li>EZ10-AD: 10"" Flat Box</li><li>EZ12-AD: 12"" Flat Box</li></ul>",,,,0.01,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard 7 inch flat box, EZ07-AD, drywall finishing tool, flat box, joint compound applicator",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez07-ad_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez10-ad_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_05.webp,,,,,,,,,11.0,Size,Asgard,1.0,1.0,Size,"7""|10""|12""",1.0,1.0,"Asgard 7"" Flat Box (EZ07-AD) | High-Grade Alloy Construction","Apply base coats to flat seams and corner beads with the Asgard 7"" Flat Box. Durable alloy build, universal handle fit, and precise mud control for $299.",
Asgard,simple,FA01-AD,FA01-AD,Asgard Box Filler Adapter (FA01-AD),1,0,visible,"Asgard Box Filler Adapter (FA01-AD) is a durable, professional-grade component that connects your loading pump to flat boxes, angle boxes, and nail spotters. Engineered for universal compatibility, it ensures fast, leak-free compound transfer to keep your drywall finishing workflow moving efficiently.","<p><strong>Asgard Box Filler Adapter (FA01-AD)</strong> provides a secure, high-performance interface between your loading pump and various finishing tools. Engineered for professional drywall contractors, this adapter facilitates rapid, clean transfers of joint compound to maintain consistent productivity on residential and commercial job sites. Its robust construction ensures long-term reliability, while the included steel tether prevents loss during operation or transport.</p><p>This adapter is designed for broad compatibility, integrating seamlessly with most industry-standard loading pumps. By streamlining the compound loading process, it reduces manual handling and minimizes leaks, allowing for a more efficient workflow when filling flat boxes, angle boxes, and nail spotters.</p><p><strong>Features:</strong></p><ul><li><strong>Universal Compatibility:</strong> Fits securely onto the majority of major drywall loading pump brands.</li><li><strong>Versatile Application:</strong> Enables efficient filling of flat boxes, angle boxes, and nail spotters.</li><li><strong>Durable Construction:</strong> Built to withstand the rigors of daily, heavy-duty professional use.</li><li><strong>Loss Prevention:</strong> Features an integrated steel cable to keep the adapter tethered to the pump.</li><li><strong>Streamlined Workflow:</strong> Reduces downtime and physical effort during compound loading tasks.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Asgard | | SKU | FA01-AD | | UPC | 0873876004577 | | Compatibility | Major brand loading pumps | | Primary Use | Filling flat boxes, angle boxes, and nail spotters | | Includes | Filler adapter, steel attachment cable |</p>",,,,45.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Repair Kits & Parts,"Asgard FA01-AD, drywall box filler adapter, loading pump adapter, drywall finishing tools, joint compound pump",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/fa01-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/fa01-ad_01.webp,,,,,,,,,403.0,Brand,Asgard,1.0,1.0,,,,,Asgard Box Filler Adapter (FA01-AD) | Universal Pump Fit,"The Asgard FA01-AD ($45) is a durable filler adapter for loading pumps. Ensures fast, leak-free transfer of joint compound to flat boxes and nail spotters.",
Asgard,simple,FBHE-AD,FBHE-AD,Asgard Extendable Flat Box Handle (FBHE-AD),1,0,visible,"The Asgard Extendable Flat Box Handle offers a 41 to 63-inch telescopic range and universal compatibility. Its Brake Anywhere technology provides precise control while minimizing mechanical wear for reliable, long-term performance.","<p><strong>Asgard Extendable Flat Box Handle (FBHE-AD)</strong> provides professional-grade control for drywall finishing, engineered for consistent performance on both walls and ceilings. This handle features a robust telescopic design that adjusts from 41 to 63 inches, eliminating the need for constant height adjustments or stilts during high-reach applications. Its universal mounting plate ensures seamless integration with all major industry-standard flat boxes, making it a versatile addition to any professional tool inventory.</p><p><strong>Features:</strong></p><ul><li><strong>Brake Anywhere Technology:</strong> A specialized braking system allows the flat box to be locked at any angle, significantly reducing mechanical wear compared to traditional pinch-brake designs.</li><li><strong>Telescopic Adjustment:</strong> The smooth-sliding mechanism extends from 41 to 63 inches, providing secure, reliable locking at any length within the range.</li><li><strong>Universal Compatibility:</strong> Engineered to integrate seamlessly with all major flat box brands for maximum versatility.</li><li><strong>Ergonomic Design:</strong> Built to minimize operator fatigue during extended use on demanding jobsites.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Asgard | | SKU | FBHE-AD | | UPC | 873876004645 | | Minimum Length | 41 inches | | Maximum Length | 63 inches | | Brake System | Brake Anywhere Technology |</p>",,,,292.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Handles & Extensions,"Asgard, flat box handle, drywall tools, extendable handle, FBHE-AD, drywall finishing",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/fbhe-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/fbhe-ad_01.webp,,,,,,,,,180.0,Brand,Asgard,1.0,1.0,,,,,Asgard Extendable Flat Box Handle (FBHE-AD) | Brake Anywhere,"Professional $292 Asgard flat box handle with 41-63"" reach. Features Brake Anywhere technology for precise control and reduced mechanical wear on joints.",
Asgard,simple,FH-AD,FH-AD,Asgard Fiberglass Handle (FH-AD),1,0,visible,"Asgard Fiberglass Handle (FH-AD) features a 43-inch length and a secure D-shaped fitting to prevent rotation, providing professional-grade stability and ergonomic control for drywall finishing tools.","<p><strong>Asgard Fiberglass Handle (FH-AD)</strong> provides a lightweight, high-strength solution for drywall finishing professionals requiring consistent control. This 43-inch support handle is engineered to minimize operator fatigue through an ergonomic 1.25-inch diameter shaft, ensuring comfort during extended periods of repetitive use.</p><p>The handle features a precision-machined D-shaped fitting that locks securely into compatible tools. This design eliminates unwanted rotation, providing the stability necessary for precise corner rolling, angle boxing, and nail spotting applications.</p><p><strong>Features:</strong></p><ul><li><strong>Anti-Rotation Design:</strong> The integrated D-shaped connector ensures a rigid, non-slip connection to prevent tool movement during operation.</li><li><strong>Ergonomic Profile:</strong> A 1.25-inch diameter shaft is optimized for a natural grip, reducing hand and wrist strain.</li><li><strong>Versatile Compatibility:</strong> Designed to interface with a wide range of finishing tools, including corner rollers, angle boxes, and nail spotters.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade fiberglass to balance structural rigidity with a lightweight, 1.15 lb profile.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Asgard | | SKU | FH-AD | | Material | Fiberglass | | Overall Length | 43 inches | | Handle Diameter | 1.25 inches | | Weight | 1.15 lbs | | Compatibility | Corner Rollers, Angle Boxes, Angle Heads, Nail Spotters |</p>",,,,43.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Asgard > Handles & Extensions,"Asgard FH-AD, drywall finishing handle, fiberglass support handle, drywall tool handle, angle box handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/fh-ad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/fh-ad_01.webp,,,,,,,,,182.0,Brand,Asgard,1.0,1.0,,,,,"Asgard Fiberglass Handle (FH-AD) | 43"" Anti-Rotation Design","The Asgard FH-AD is a 43"" fiberglass support handle for drywall tools. Features an ergonomic 1.25"" grip and D-shaped fitting for $43. Ensures zero rotation.",
