brand,wc_row_number,wc_type,wc_sku,wc_mpn,wc_parent,wc_name,wc_short_description_empty,wc_description_empty,wc_categories,wc_images_count,reference_match_status,reference_model,reference_name,reference_section,reference_page,reference_source,reference_url,reference_category,part_reference_name,part_reference_price,proposed_name,proposed_short_description,proposed_description,proposed_categories,proposed_images,can_update_name,can_update_short_description,can_update_description,can_update_categories,can_update_images,priority,optimization_reasons,notes
Columbia Taping Tools,366,simple,FFB43,FFB43,,Columbia Bead Wheel Bushing,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,367,simple,FINISHINGBOXMAINTENANCEKITS,FINISHINGBOXMAINTENANCEKITS,,Finishing Box Maintenance Kits,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,368,simple,FINISHINGHAWKS,FINISHINGHAWKS,,Finishing Hawks,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,2,matched_by_mpn,FINISHING-HAWKS,Columbia Finishing Hawks,,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Finishing Hawks,,,,,1,0,0,0,0,update_candidate,official/reference name differs,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,369,simple,FLATBOXES,FLATBOXES,,Flat Boxes,0,0,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,370,simple,FLATBOXHANDLE,FLATBOXHANDLE,,Flat Box Handle,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,matched_by_mpn,FLAT-BOX-HANDLE,Columbia Flat Box Handle,,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Flat Box Handle,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/closet-monster-flat-box-handle_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/flat-box-handle_01.webp",1,0,0,0,0,update_candidate,official/reference name differs,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,371,simple,FMH,FMH,,Columbia L-Trim Mud Applicator Head,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,matched_by_mpn,FMH,Columbia Flat Grooved Mud Heads (FMH),Grooved Mud Heads,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/grooved-mud-heads/flat-grooved-mud-heads/,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Flat Grooved Mud Heads > Flat Grooved Mud Heads,,,Columbia Flat Grooved Mud Heads (FMH),,,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Flat Grooved Mud Heads > Flat Grooved Mud Heads,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-grooved-mud-heads-FMH-01.webp,1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,372,simple,HANDLEMAINTENANCEKITS,HANDLEMAINTENANCEKITS,,Handle Maintenance Kits,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,373,simple,HMP,HMP,,Columbia Mud Pump (Top Disconnect),0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,matched_by_mpn,HMP,Columbia Mud Pump (HMP),Pumps,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/pumps/mud-pump/,Drywall Finishing Tools > Columbia Taping Tools > Pumps > Pumps > Mud Pump,,,Columbia Mud Pump (HMP),,,Drywall Finishing Tools > Columbia Taping Tools > Pumps > Pumps > Mud Pump,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp,1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,374,simple,IA90,IA90,,Columbia 90 Inside Plastic Applicator,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,matched_by_mpn,IA90,Columbia Inside 90 Grooved Mud Heads (IA90),Grooved Mud Heads,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/grooved-mud-heads/inside-90-grooved-mud-heads/,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Inside 90 Grooved Mud Heads > Inside 90 Grooved Mud Heads,,,Columbia Inside 90 Grooved Mud Heads (IA90),,,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Inside 90 Grooved Mud Heads > Inside 90 Grooved Mud Heads,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-90-grooved-mud-heads-IA90-01.webp,1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,375,simple,ICA,ICA,,Inside Corner Applicator,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,4,matched_by_mpn,ICA,Columbia Inside Corner Applicator,,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Inside Corner Applicator,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-external-corner-applicator-CEXT90-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-external-corner-applicator-CEXT90-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-applicators-CFLT-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-2-inch-ICA2-1-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-2-inch-ICA2-1-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-4-inch-ICA4-1-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-4-inch-ICA4-1-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-two-way-internal-corner-applicator-ICATW-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-two-way-internal-corner-applicator-ICATW-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-tactical-set_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-tactical-set_01.webp",1,0,0,0,0,update_candidate,official/reference name differs,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,376,simple,ICA21,ICA21,,Columbia 2 Wheel Inside Corner Applicator,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,4,matched_by_mpn,ICA2-1,"Columbia Inside Corner Applicator 2"" (ICA2-1)",Applicators,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/applicators/inside-corner-applicator/,Drywall Finishing Tools > Columbia Taping Tools > Applicators > Applicators > Inside Corner Applicator,,,"Columbia Inside Corner Applicator 2"" (ICA2-1)",,,Drywall Finishing Tools > Columbia Taping Tools > Applicators > Applicators > Inside Corner Applicator,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-2-inch-ICA2-1-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-2-inch-ICA2-1-02.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,377,variable,COL-MH,COL-MH,,Columbia Matrix Flat Box Handles,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,15,matched_by_embedded_model,FLAT-BOX-HANDLE,Columbia Flat Box Handle,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match; Embedded model code is evidence only; no automatic parent/family rewrite applied"
Columbia Taping Tools,378,simple,ICA41,ICA41,,Columbia 4 Wheel Inside Corner Applicator,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,4,matched_by_mpn,ICA4-1,"Columbia Inside Corner Applicator 4"" (ICA4-1)",Applicators,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/applicators/inside-corner-applicator/,Drywall Finishing Tools > Columbia Taping Tools > Applicators > Applicators > Inside Corner Applicator,,,"Columbia Inside Corner Applicator 4"" (ICA4-1)",,,Drywall Finishing Tools > Columbia Taping Tools > Applicators > Applicators > Inside Corner Applicator,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-4-inch-ICA4-1-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-4-inch-ICA4-1-02.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,379,simple,ICATW,ICATW,,Columbia Two Way Internal Corner Applicator,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,2,matched_by_mpn,ICATW,Columbia Two Way Internal Corner Applicator (ICATW),Applicators,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/applicators/two-way-internal-corner-applicator/,Drywall Finishing Tools > Columbia Taping Tools > Applicators > Applicators > Two-Way Internal Corner Applicator,,,Columbia Two Way Internal Corner Applicator (ICATW),,,Drywall Finishing Tools > Columbia Taping Tools > Applicators > Applicators > Two-Way Internal Corner Applicator,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-two-way-internal-corner-applicator-ICATW-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-two-way-internal-corner-applicator-ICATW-02.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,380,simple,ITC-K,ITC-K,,Inside Track Conversion Kits,0,0,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,3,matched_by_mpn,ITC-K,Columbia Inside Track Conversion Kits (ITC-K),Finishing Boxes,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/finishing-boxes/inside-track-boxes/,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes > Inside Track Conversion Kits > Inside Track Conversion Kits,,,Columbia Inside Track Conversion Kits (ITC-K),,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes > Inside Track Conversion Kits > Inside Track Conversion Kits,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-05.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,381,simple,MH17,MH17,,Columbia Matrix Pinch Brake,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,382,simple,MH21,MH21,,Columbia Matrix Grip Adjuster Housing,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,383,simple,MH24,MH24,,Columbia Matrix Pinch Brake Bushing,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,384,simple,MH25,MH25,,Columbia Matrix Pinch Brake Stem,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,385,simple,MH9,MH9,,CTTMH9,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,386,variation,MH,MH,COL-MH,"Columbia Matrix Flat Box Handles - Columbia Taping Tools, 40-58-mh",1,1,,1,matched_by_mpn,MH,"Columbia The Matrix Box Handles 39"" (MH)",Handles,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/handles/the-matrix-box-handles/,Drywall Finishing Tools > Columbia Taping Tools > Handles > The Matrix Box Handles > The Matrix Box Handles,,,"Columbia The Matrix Box Handles 39"" (MH)",,,Drywall Finishing Tools > Columbia Taping Tools > Handles > The Matrix Box Handles > The Matrix Box Handles,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-grooved-mud-heads-FMH-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-05.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,387,variation,MHL,MHL,COL-MH,"Columbia Matrix Flat Box Handles - Columbia Taping Tools, 56-76-mhl",1,1,,1,matched_by_mpn,MHL,"Columbia The Matrix Box Handles 40"" (MHL)",Handles,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/handles/the-matrix-box-handles/,Drywall Finishing Tools > Columbia Taping Tools > Handles > The Matrix Box Handles > The Matrix Box Handles,,,"Columbia The Matrix Box Handles 40"" (MHL)",,,Drywall Finishing Tools > Columbia Taping Tools > Handles > The Matrix Box Handles > The Matrix Box Handles,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-05.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,388,variation,MHS,MHS,COL-MH,"Columbia Matrix Flat Box Handles - Columbia Taping Tools, 29-39-mhs",1,1,,1,matched_by_mpn,MHS,"Columbia The Matrix Box Handles 29"" (MHS)",Handles,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/handles/the-matrix-box-handles/,Drywall Finishing Tools > Columbia Taping Tools > Handles > The Matrix Box Handles > The Matrix Box Handles,,,"Columbia The Matrix Box Handles 29"" (MHS)",,,Drywall Finishing Tools > Columbia Taping Tools > Handles > The Matrix Box Handles > The Matrix Box Handles,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-the-matrix-box-handles-29-inch-MHS-05.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,389,simple,MPR1,MPR1,,Columbia Mud Pump Maintenance Kit,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,390,simple,MUDPANS,MUDPANS,,Mud Pans,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,3,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,391,simple,MUDPUMPMAINTENANCEKIT,MUDPUMPMAINTENANCEKIT,,Mud Pump Maintenance Kit,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,392,simple,NAILSPOTTERMAINTENANCEKITS,NAILSPOTTERMAINTENANCEKITS,,Nailspotter Maintenance Kits,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,393,simple,OA90,OA90,,Columbia Outside 90 Mud Head,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,394,simple,ONEPIECEPUTTYKNIVESCOPY,ONEPIECEPUTTYKNIVESCOPY,,Taping Knives,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,5,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,395,simple,OUTSIDE90GROOVEDMUDHEADS,OUTSIDE90GROOVEDMUDHEADS,,Outside 90 Grooved Mud Heads,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,matched_by_mpn,OUTSIDE-90-GROOVED-MUD-HEADS,Columbia Outside 90 Grooved Mud Heads,,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Outside 90 Grooved Mud Heads,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/outside-90-grooved-mud-heads_01.webp,1,0,0,0,0,update_candidate,official/reference name differs,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,396,simple,PC1H,PC1H,,Columbia Predator One Handle,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,matched_by_mpn,PC1H,Columbia Predator Columbia One Handle (PC1H),,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Predator Columbia One Handle (PC1H),"Columbia Predator Columbia One Handle — Carbon Fiber construction, 35% lighter than standard.",,,,1,0,0,0,0,update_candidate,official/reference name differs,
Columbia Taping Tools,397,simple,PC1HEXT,PC1HEXT,,Columbia 3-5' Predator One  Extendable Handle,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,matched_by_mpn,PC1HEXT,Columbia Predator Columbia One Handle Extendable (3-5') (PC1HEXT),,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Predator Columbia One Handle Extendable (3-5') (PC1HEXT),"Columbia Predator Columbia One Handle Extendable (3-5') — Carbon Fiber construction, 14% lighter than standard.",,,,1,0,0,0,0,update_candidate,official/reference name differs,
Columbia Taping Tools,398,simple,PCHXL,PCHXL,,Columbia 4-8' Predator Long Extendable Handle,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,matched_by_mpn,PCHXL,Columbia Predator Columbia Handle XL (4-8') (PCHXL),,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Predator Columbia Handle XL (4-8') (PCHXL),"Columbia Predator Columbia Handle XL (4-8') — Carbon Fiber construction, 11% lighter than standard.",,,,1,0,0,0,0,update_candidate,official/reference name differs,
Columbia Taping Tools,399,simple,PCLT42,PCLT42,,"Columbia 42"" Predator Cam Lock Tube",0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,matched_by_mpn,PCLT42,"Columbia Predator Cam-Lock Tube 42"" (PCLT42)",,,Columbia catalog structure / columbiatools.com source pages,,,,,"Columbia Predator Cam-Lock Tube 42"" (PCLT42)","Columbia Predator Cam-Lock Tube 42"" — Carbon Fiber construction, 23% lighter than standard.",,,,1,0,0,0,0,update_candidate,official/reference name differs,
Columbia Taping Tools,400,simple,PCMT42,PCMT42,,"Columbia 42"" Predator Compound Tube",0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,matched_by_mpn,PCMT42,"Columbia Predator Compound Tube 42"" (PCMT42)",Automatic Tapers,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/the-predator-family/,Drywall Finishing Tools > Columbia Taping Tools > Automatic Tapers > The Predator Family is Expanding > The Predator Family is Expanding,,,"Columbia Predator Compound Tube 42"" (PCMT42)","Columbia Predator Compound Tube 42"" — Carbon Fiber construction, 18% lighter than standard.",,Drywall Finishing Tools > Columbia Taping Tools > Automatic Tapers > The Predator Family is Expanding > The Predator Family is Expanding,,1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,
Columbia Taping Tools,401,simple,PDDM,PDDM,,Columbia Phantom Dustless Drywall Sander,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,2,matched_by_mpn,PDDM,Columbia Phantom Sander (PDDM),Sanders,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/sanders/the-phantom-sander/,Drywall Finishing Tools > Columbia Taping Tools > Sanders > The Phantom Sander > The Phantom Sander,,,Columbia Phantom Sander (PDDM),"Columbia Phantom DDM dustless sander. All billet aluminum head, 99% dust collection, works with any vacuum with 1.5″ inlet. Includes 30 ft hose and extendible (26″–46″) pole.","The Columbia Phantom DDM Sander incorporates all of the industry's preferred functionality in a beautifully machined billet aluminum body. This commercial-grade dustless sander works with any vacuum with a 1.5″ inlet and collects 99% of dust. The Phantom comes with the all-billet aluminum sanding head, 30 ft hose, and an extendible (26″ to 46″) pole. Handle adaptor rotates 360°. Billet machined in Canada.",Drywall Finishing Tools > Columbia Taping Tools > Sanders > The Phantom Sander > The Phantom Sander,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-phantom-sander_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-phantom-sander_02.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,
Columbia Taping Tools,402,simple,PHA,PHA,,Columbia Aluminum Coarse Thread Adapter,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,403,simple,PHMP,PHMP,,Columbia Predator Hot Mud Pump,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,matched_by_mpn,PHMP,Columbia Predator Hot Mud Pump (PHMP),,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Predator Hot Mud Pump (PHMP),"Columbia Predator Hot Mud Pump — Carbon Fiber construction, 10% lighter than standard.",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp,1,0,0,0,0,update_candidate,official/reference name differs,
Columbia Taping Tools,404,simple,PMH,PMH,,"Columbia 40""-58"" Predator Matrix Box Handle",0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,2,matched_by_mpn,PMH,"Columbia Predator Matrix Handle (40""-60"") (PMH)",,,Columbia catalog structure / columbiatools.com source pages,,,,,"Columbia Predator Matrix Handle (40""-60"") (PMH)","Columbia Predator Matrix Handle (40""-60"") — Carbon Fiber construction, 8% lighter than standard.",,,,1,0,0,0,0,update_candidate,official/reference name differs,
Columbia Taping Tools,405,simple,PMHL,PMHL,,"Columbia 56""-76"" Predator Matrix Box Handle",0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,2,matched_by_mpn,PMHL,"Columbia Predator Matrix Handle Long (56""-76"") (PMHL)",,,Columbia catalog structure / columbiatools.com source pages,,,,,"Columbia Predator Matrix Handle Long (56""-76"") (PMHL)","Columbia Predator Matrix Handle Long (56""-76"") — Carbon Fiber construction, 11% lighter than standard.",,,,1,0,0,0,0,update_candidate,official/reference name differs,
Columbia Taping Tools,406,simple,PMHS,PMHS,,"Columbia 29""-39"" Predator Matrix Box Handle",0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,2,matched_by_mpn,PMHS,"Columbia Predator Matrix Handle Short (29""-39"") (PMHS)",,,Columbia catalog structure / columbiatools.com source pages,,,,,"Columbia Predator Matrix Handle Short (29""-39"") (PMHS)","Columbia Predator Matrix Handle Short (29""-39"") — Carbon Fiber construction, 6% lighter than standard.",,,,1,0,0,0,0,update_candidate,official/reference name differs,
