ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _dtb_official_source_url,Meta: _dtb_official_source_family,Meta: _dtb_copy_quality,Meta: _dtb_copy_refined_at
,variable,COL-FLAT-FINISHER-BOX,,Columbia Flat Finisher Box,1,0,visible,Columbia Flat Finisher Box is an official Columbia Tools flat finishing box family for professional drywall finishing workflows.,"<h2>Columbia Flat Finisher Box</h2><p>Columbia Flat Finisher Box groups the official Columbia Tools configurations in this product family. Columbia flat boxes are built for daily professional finishing, applying compound smoothly and evenly over taped flat joints and butt joints.</p><h3>Key Features</h3><ul><li>Designed for consistent flat-joint and butt-joint finishing</li><li>Bead-wheel axle design is standard on Columbia flat boxes</li><li>Hinged door system supports cleaning and spring access</li><li>Available configurations: 5.5&quot;, 7&quot;, 8&quot;, 10&quot;, 12&quot;, 14&quot;</li></ul><h3>Specifications</h3><table class=""dtb-product-spec-table""><tbody><tr><th>Brand</th><td>Columbia Tools</td></tr><tr><th>Product Type</th><td>Flat finishing box</td></tr><tr><th>Catalog Parent SKU</th><td>COL-FLAT-FINISHER-BOX</td></tr><tr><th>Product Family</th><td>Columbia Flat Finisher Box</td></tr><tr><th>Available Configurations</th><td>5.5&quot;, 7&quot;, 8&quot;, 10&quot;, 12&quot;, 14&quot;</td></tr><tr><th>Primary Workflow</th><td>Dispensing and feathering joint compound over flat and butt joints</td></tr><tr><th>Availability</th><td>In stock</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > Columbia Tools > Flat Boxes,"Columbia,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_55ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_7ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_8ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_10ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_12ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_14ffb_01.webp",,,,,,,,,1,Columbia Tools,Size,"5.5"", 7"", 8"", 10"", 12"", 14""",1,0,"5.5""","Columbia Flat Finisher Box, Columbia Tools, drywall finishing tools, COL-FLAT-FINISHER-BOX",Columbia Flat Finisher Box | Columbia Tools | Drywall Toolbox,Columbia Flat Finisher Box is an official Columbia Tools flat finishing box family for professional drywall finishing workflows.,,"index,follow",Columbia Flat Finisher Box Columbia Tools,"Columbia COL-FLAT-FINISHER-BOX, drywall finishing tool, automatic taping tool",Columbia Tools,DTB-COL-FLAT-FINISHER-BOX,NewCondition,columbia,Columbia Tools,drywall-finishing-tool,standard-catalog,flat-boxes,flat-boxes,0,,,,,5.5FFB,,0,,,,,,official-source-copy-refined,,Columbia Tools,,,,,https://www.columbiatools.com/columbia-tools/finishing-boxes/flat-boxes/,Columbia Flat Finisher Box,production-grade-columbia-refined,2026-05-20
,variable,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,,TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle,0,0,hidden,"Tools EasyClean® 2"" Nail Spotter features an updated gasket system (similar to a flat box) and a quick release latch. EasyClean® Lid opens quickly and easily for clean-up.","<p>TapeTech Taping Tools by Ames Taping Tools EasyClean® 2"" Nail Spotter features an updated gasket system (similar to a flat box) and a quick release latch. EasyClean® Lid opens quickly and easily for clean-up. Combined with the new 43"" TapeTech FHTT Fiberglass Interchangeable Handle gives you the flexibility for any size job. From floor to ceiling this tool has you covered. Nail Spotters are faster and more efficient than spotting nails by hand. You can fill and finish a row of fasteners in 1 pass, and the handle enables you to spot ceilings without the use of stilts. The 2"" Spotter is the ideal choice if you intend on using a single spotter system. Traditional style skid plate is both a pivot point and a screw detector helps prevent blade damage. The spotter body is made of high quality stainless steel that will not rust or deteriorate. TapeTech 2"" Spotter with FHTT Handle Features: Tapetech Taping Tools by Ames EasyClean® Lid and Gasket for quick cleanup Durable Stainless Steel Construction Includes TapeTech FHTT Interchangeable Fiberglass Handle Handle diameter of 1.25"" is larger and more comfortable Included D-Shaped FHTT handle fits onto TapeTech Nail Spotters and Corner Rollers without additional adapters D-Shaped FHTT handle fits the TapeTech Angle Boxes and Corner Finishers with available adapters</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Nail Spotters,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ns02fhtt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ns03fhtt_01.webp",,,,,,,,,0,TapeTech,Size,"2"", 3""",1,0,"2""",TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle,TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle,2026-05-07,v2-production-normalized,"noindex,follow","Tools EasyClean® 2"" Nail Spotter features an updated gasket system (similar to a flat box) and a quick release latch. EasyClean® Lid opens quickly and easi","TapeTech, drywall tools, DTB-TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,nail-spotters,nail-spotters,0,,Size,"2"", 3""","2"", 3""",NS02FHTT,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,NS02FHTT,,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2""",0,0,hidden,,<p>TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ns02fhtt_01.webp,,,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,,,,,,1,TapeTech,Size,"2""",1,0,,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle – 2""","TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2""","TapeTech, drywall tools, NS02FHTT",TapeTech,NS02FHTT,NewCondition,tapetech,TapeTech,variation,standard-catalog,finishing,finishing,0,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,Size,"2""","2""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,NS03FHTT,,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3""",0,0,hidden,,<p>TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ns03fhtt_01.webp,,,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,,,,,,2,TapeTech,Size,"3""",1,0,,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle – 3""","TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3""","TapeTech, drywall tools, NS03FHTT",TapeTech,NS03FHTT,NewCondition,tapetech,TapeTech,variation,standard-catalog,finishing,finishing,0,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,Size,"3""","3""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variable,TT-ITALIAN-ABS-FLOAT,,TapeTech Italian ABS Float,1,0,visible,"The TapeTech 2″ x 11″ ABS Float is perfect for achieving optimal results when finishing EIFS, stucco and plaster. The durable yet flexible blade has rounded corners to prevent gouging.","<p>The TapeTech 2″ x 11″ ABS Float is perfect for achieving optimal results when finishing EIFS, stucco and plaster. The durable yet flexible blade has rounded corners to prevent gouging.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Mud Pans & Pumps,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_vabs050_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_vabs130_01.webp",,,,,,,,,0,TapeTech,Size,"2"", 5""",1,0,"2""","TapeTech Tools, TapeTech Italian ABS Float, Size, 2"", 5""",TapeTech Italian ABS Float,2026-05-11,v2-production-normalized,"index,follow",TapeTech Italian ABS Float,/product/tapetech-tapetech-2-italian-abs-float-vabs050/,TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,mud-pans-and-pumps,mud-pans-and-pumps,0,,Size,"2"", 5""","2"", 5""",VABS050,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,VABS050,,"TapeTech Italian ABS Float - 2""",1,0,visible,,"<p>The TapeTech 2″ x 11″ ABS Float is perfect for achieving optimal results when finishing EIFS, stucco and plaster. The durable yet flexible blade has rounded corners to prevent gouging.</p>",,,taxable,,1,,,0,0,,,,,0,,,16.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_vabs050_01.webp,,,TT-ITALIAN-ABS-FLOAT,,,,,,1,TapeTech,Size,"2""",1,0,,TapeTech Tools,"TapeTech Italian ABS Float - 2""",2026-05-11,v2-production-normalized,"index,follow","Shop the TapeTech TapeTech 2"" Italian ABS Float (VABS050). The TapeTech 2″ x 11″ ABS Float is perfect for achieving optimal results when finishing EIFS, stucco and plaster. The durable yet flexible blade has rounded corners to prevent goug.",/product/tapetech-tapetech-2-italian-abs-float-vabs050/,TapeTech,VABS050,NewCondition,tapetech,TapeTech,variation,standard-catalog,mudboxes,mudboxes,0,TT-ITALIAN-ABS-FLOAT,Size,"2""","2""",,1,1,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,VABS130,,"TapeTech Italian ABS Float - 5""",1,0,visible,,"<p>The TapeTech 5″ x 11″ ABS Float is perfect for achieving optimal results when finishing EIFS, stucco and plaster. The durable yet flexible blade has rounded corners to prevent gouging.</p>",,,taxable,,1,,,0,0,,,,,0,,,16.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_vabs130_01.webp,,,TT-ITALIAN-ABS-FLOAT,,,,,,2,TapeTech,Size,"5""",1,0,,TapeTech Tools,"TapeTech Italian ABS Float - 5""",2026-05-11,v2-production-normalized,"index,follow","Shop the TapeTech TapeTech 5"" Italian ABS Float (VABS130). The TapeTech 5″ x 11″ ABS Float is perfect for achieving optimal results when finishing EIFS, stucco and plaster. The durable yet flexible blade has rounded corners to prevent goug.",/product/tapetech-tapetech-5-italian-abs-float-vabs130/,TapeTech,VABS130,NewCondition,tapetech,TapeTech,variation,standard-catalog,mudboxes,mudboxes,0,TT-ITALIAN-ABS-FLOAT,Size,"5""","5""",,2,1,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variable,TT-COMPOUND-ROLLER-WITH-FRAME,,TapeTech Premium Compound Roller with Frame,0,0,hidden,"Frame CROLL04CG TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on walls and ceilings for finishing large patches and butt joints, or skimming entire walls, ceilings and rooms. They are a great alternative to breaking out a spraye","<p>TapeTech 4"" Premium Compound Roller with Frame CROLL04CG TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on walls and ceilings for finishing large patches and butt joints, or skimming entire walls, ceilings and rooms. They are a great alternative to breaking out a sprayer or trying to apply the compound with knives or trowels. Simply apply the joint compound with the TapeTech premium drywall joint compound roller and then skim the area with a TapeTech premium finishing knife for an amazing finish. Key Features: Highest Quality: TapeTech premium drywall joint compound rollers are manufactured in Europe exclusively for TapeTech, using the highest quality reticulated polypropylene nap for great results and long life. Highest Capacity: TapeTech premium drywall joint compound rollers feature an 18mm nap - nearly 50% thicker than other brands with ½” nap – allowing you to apply nearly 50% more compound to the surface between fills compared to other high nap rollers. Highest Coverage: The unique design and manufacturing of TapeTech premium joint compound rollers releases more compound from the nap and onto the surface, providing the highest coverage rate per roller load. Robust Frame Design: TapeTech premium drywall joint compound rollers are designed for use with TapeTech roller frames. Our frames are a full 5/16” thick – stronger than smaller ¼” thick frames on the market. Comfortable Handle: The TapeTech Roller frames feature a comfortable, two-component over molded handle that provides comfortable handling and positive grip, even when wet. Extended Reach: Easily reach most common walls and ceilings using the TapeTech CROLLHAN2 extendable handle. With super secure attachment and lightweight but robust construction, you’ll quickly knock out any wall coverage or skimming job. Ideal for Skimming: The TapeTech premium drywall joint compound rollers are ideal for quickly applying large amounts of compound over patches, butt joints or entire surfaces. The perfect set up for skimming with TapeTech premium finishing knives.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_croll04cg_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_croll09cg_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_croll12cg_01.webp",,,,,,,,,0,TapeTech,Size,"4"", 9"", 12""",1,0,"4""",TapeTech Premium Compound Roller with Frame,TapeTech Premium Compound Roller with Frame,2026-05-07,v2-production-normalized,"noindex,follow",Frame CROLL04CG TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on walls and ceilings for finishing large,"TapeTech, drywall tools, DTB-TT-COMPOUND-ROLLER-WITH-FRAME",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,Size,"4"", 9"", 12""","4"", 9"", 12""",CROLL04CG,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CROLL04CG,,"TapeTech Premium Compound Roller with Frame - 4""",0,0,hidden,,<p>TapeTech Premium Compound Roller with Frame - 4&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_croll04cg_01.webp,,,TT-COMPOUND-ROLLER-WITH-FRAME,,,,,,1,TapeTech,Size,"4""",1,0,,"TapeTech Premium Compound Roller with Frame – 4""","TapeTech Premium Compound Roller with Frame - 4""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Premium Compound Roller with Frame - 4""","TapeTech, drywall tools, CROLL04CG",TapeTech,CROLL04CG,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-ROLLER-WITH-FRAME,Size,"4""","4""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CROLL09CG,,"TapeTech Premium Compound Roller with Frame - 9""",0,0,hidden,,<p>TapeTech Premium Compound Roller with Frame - 9&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_croll09cg_01.webp,,,TT-COMPOUND-ROLLER-WITH-FRAME,,,,,,2,TapeTech,Size,"9""",1,0,,"TapeTech Premium Compound Roller with Frame – 9""","TapeTech Premium Compound Roller with Frame - 9""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Premium Compound Roller with Frame - 9""","TapeTech, drywall tools, CROLL09CG",TapeTech,CROLL09CG,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-ROLLER-WITH-FRAME,Size,"9""","9""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CROLL12CG,,"TapeTech Premium Compound Roller with Frame - 12""",0,0,hidden,,<p>TapeTech Premium Compound Roller with Frame - 12&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_croll12cg_01.webp,,,TT-COMPOUND-ROLLER-WITH-FRAME,,,,,,3,TapeTech,Size,"12""",1,0,,"TapeTech Premium Compound Roller with Frame – 12""","TapeTech Premium Compound Roller with Frame - 12""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Premium Compound Roller with Frame - 12""","TapeTech, drywall tools, CROLL12CG",TapeTech,CROLL12CG,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-ROLLER-WITH-FRAME,Size,"12""","12""",,3,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,simple,CA07XHTT,,"TapeTech 7"" Angle Box with Extendable XHTT Handle",0,0,hidden,"The CA07TT 7"" TapeTech Corner Applicator with XHTT Interchangeable Extension Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped input and extendable convenience. The CA07TT Angle Box is used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to a","<p>The CA07TT 7"" TapeTech Corner Applicator with XHTT Interchangeable Extension Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped input and extendable convenience. The CA07TT Angle Box is used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to apply drywall compound to internal and external corners. TapeTech XHTT is an interchangeable extendable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the CA07TT corner box and corner roller without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech Angle Boxes feature a lightweight aluminum body with durable stainless steel nose cone. The 7"" model is slightly more compact than the 8"" model, and easier to use in tight areas. The 7"" is lighter than its 8"" counterpart, but has a downside of less mud capacity. TapeTech CA07TT Angle Box with XHTT Extendable Handle: Includes New XHTT D Handle Connector Extension Handle 43""-77"" Use a single handle with attachments for a variety of tools. Durable Stainless Steel Nose Cone Connects to all brands of Angle Head, and a variety of Mud Heads 7"" Model is lighter and more agile than the 8""</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ca07xhtt_01.webp,,,,,,,,,0,TapeTech,,,,,,"TapeTech 7"" Angle Box with Extendable XHTT Handle","TapeTech 7"" Angle Box with Extendable XHTT Handle",2026-05-07,v2-production-normalized,"noindex,follow","The CA07TT 7"" TapeTech Corner Applicator with XHTT Interchangeable Extension Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped","TapeTech, drywall tools, CA07XHTT",TapeTech,CA07XHTT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,,,,,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,simple,CA08TTXHTT,,"TapeTech 8"" Angle Box with XHTT Extendable Handle",0,0,hidden,"The CA08TT 8"" TapeTech Corner Applicator with XHTT Interchangeable Extension Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped input and extendable convenience. The CA08TT Angle Box is used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to a","<p>The CA08TT 8"" TapeTech Corner Applicator with XHTT Interchangeable Extension Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped input and extendable convenience. The CA08TT Angle Box is used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to apply drywall compound to internal and external corners. TapeTech XHTT is an interchangeable extendable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the CA08TT corner box and corner roller without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech Angle Boxes feature a lightweight aluminum body with durable stainless steel nose cone. The 8"" model is slightly larger than the 7"" model, and holds more compound. The greater mud capacity adds a small amount of weight, but increases overall productivity. TapeTech CA08TT Angle Box with XHTT Handle: Includes New XHTT D Handle Connector Extension Handle 43""-77"" Use a single handle with attachments for a variety of tools. Durable Stainless Steel Nose Cone Connects to all brands of Angle Head, and a variety of Mud Heads 8"" model has a higher mud capacity than the 7"", and overall higher production rate</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ca08ttxhtt_01.webp,,,,,,,,,0,TapeTech,,,,,,"TapeTech 8"" Angle Box with XHTT Extendable Handle","TapeTech 8"" Angle Box with XHTT Extendable Handle",2026-05-07,v2-production-normalized,"noindex,follow","The CA08TT 8"" TapeTech Corner Applicator with XHTT Interchangeable Extension Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped","TapeTech, drywall tools, CA08TTXHTT",TapeTech,CA08TTXHTT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,,,,,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,simple,CTA01TT,,TapeTech Compound Tube Filler Adapter,0,0,hidden,"The TapeTech Compound Tube Filler Adapter, together with any size Compound Tube, is an alternative to filling finishing boxes with the loading pump. The Filler Adapter quickly attaches to TapeTech Compound Tubes by simply removing the outlet assembly, inserting the Filler Adapter and securing it with the quick-release","<p>The TapeTech Compound Tube Filler Adapter, together with any size Compound Tube, is an alternative to filling finishing boxes with the loading pump. The Filler Adapter quickly attaches to TapeTech Compound Tubes by simply removing the outlet assembly, inserting the Filler Adapter and securing it with the quick-release latches. The Filler Adapter efficiently draws joint compound directly from the bucket and can be easier to use when working on scaffolding. When attached to the Compound Tube, the Filler Adapter rests securely in the TC01TT Tool Caddy (sold separately). The Filler Adapter is easily cleaned by repeatedly filling and emptying the Compound Tube while attached.</p>",,,taxable,,1,,,0,0,3,5,6.7,34.25,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cta01tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cta01tt_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cta01tt_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cta01tt_04.webp",,,,,,,,,0,TapeTech,,,,,,TapeTech Compound Tube Filler Adapter,TapeTech Compound Tube Filler Adapter,2026-05-07,v2-production-normalized,"noindex,follow","The TapeTech Compound Tube Filler Adapter, together with any size Compound Tube, is an alternative to filling finishing boxes with the loading pump. The Fi","TapeTech, drywall tools, CTA01TT",TapeTech,CTA01TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,,,,,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,simple,15TTEXHTT,,TapeTech Corner Roller with Extendable XHTT Handle,0,0,hidden,Interchangeable Aluminum Extender Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate.,"<p>TapeTech 15TTE Corner Roller with XHTT Interchangeable Aluminum Extender Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate. The wheels are a departure from the old reversible steel wheels - Replaced with stainless steel roller wheels filled with plastic. The new design washes easier, keeps mud from caking up the wheels, and eliminates stuck wheels. The wheels are attached with a stud design that inhibits wear, and eases friction. Combine the Roller with TapeTech's new XHTT D-Shaped Interchangeable 43""-77"" Extendable Aluminum Handle, and you're covered from floor to ceiling. The corner roller drywall tool is used to embed drywall paper tape firmly into the corner in preparation for use with a corner finisher angle head. All TapeTech tools come with an industry-best 5-year limited warranty. Additionally, the tools can be serviced through All-Wall with 2 authorized warranty and repair locations. For over 25 years, TapeTech has served the needs of the drywall industry, producing tools of uncompromising quality, durability and performance. TapeTech’s engineers are continuously designing new tools and improving existing tools to make the job of the finishing professional easier. TapeTech Corner Roller with XHTT Handle Features: Steel Rollers with Plastic Interior provides smooth operation, and are easy to clean Lightweight and fast tool to bed the tape into inside corners forming a sharp corner at the same time. Can embed tape in 12-foot high corners while standing on the floor. Includes TapeTech XHTT Interchangeable 43""-77"" Aluminum Extendable Handle Handle diameter of 1.25"" is larger and more comfortable than previous versions D-Shaped XHTT handle fits the TapeTech Angle Boxes, Nail Spotters and Corner Finishers with available adapters</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_15ttexhtt_01.webp,,,,,,,,,0,TapeTech,,,,,,TapeTech Corner Roller with Extendable XHTT Handle,TapeTech Corner Roller with Extendable XHTT Handle,2026-05-07,v2-production-normalized,"noindex,follow",Interchangeable Aluminum Extender Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements,"TapeTech, drywall tools, 15TTEXHTT",TapeTech,15TTEXHTT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,,,,,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
