ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,variation,CMT24,,"Columbia Compound Tube - 24""",1,0,visible,,<p>Columbia Compound Tube - 24&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Compound Tube</p><p><strong>Configuration:</strong> 24&quot;</p><p><strong>Official SKU / MPN:</strong> CMT24</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,158.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cmt24_01.webp,,,COL-COMPOUND-TUBE,,,,,,1,Columbia Tools,Size,"24""",1,0,,"CMT24, Columbia Compound Tube - 24"", Columbia Tools","Columbia Compound Tube - 24""","Shop Columbia Compound Tube - 24"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Compound Tube - 24""","Columbia Tools, drywall tools, CMT24",Columbia Tools,CMT24,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-COMPOUND-TUBE,Size,"24""","24""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,CMT32,,"Columbia Compound Tube - 32""",1,0,visible,,<p>Columbia Compound Tube - 32&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Compound Tube</p><p><strong>Configuration:</strong> 32&quot;</p><p><strong>Official SKU / MPN:</strong> CMT32</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,167.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cmt32_01.webp,,,COL-COMPOUND-TUBE,,,,,,2,Columbia Tools,Size,"32""",1,0,,"CMT32, Columbia Compound Tube - 32"", Columbia Tools","Columbia Compound Tube - 32""","Shop Columbia Compound Tube - 32"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Compound Tube - 32""","Columbia Tools, drywall tools, CMT32",Columbia Tools,CMT32,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-COMPOUND-TUBE,Size,"32""","32""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,CMT42,,"Columbia Compound Tube - 42""",1,0,visible,,<p>Columbia Compound Tube - 42&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Compound Tube</p><p><strong>Configuration:</strong> 42&quot;</p><p><strong>Official SKU / MPN:</strong> CMT42</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,182.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cmt42_01.webp,,,COL-COMPOUND-TUBE,,,,,,3,Columbia Tools,Size,"42""",1,0,,"CMT42, Columbia Compound Tube - 42"", Columbia Tools","Columbia Compound Tube - 42""","Shop Columbia Compound Tube - 42"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Compound Tube - 42""","Columbia Tools, drywall tools, CMT42",Columbia Tools,CMT42,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-COMPOUND-TUBE,Size,"42""","42""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,CMT55,,"Columbia Compound Tube - 55""",1,0,visible,,<p>Columbia Compound Tube - 55&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Compound Tube</p><p><strong>Configuration:</strong> 55&quot;</p><p><strong>Official SKU / MPN:</strong> CMT55</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,190.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cmt55_01.webp,,,COL-COMPOUND-TUBE,,,,,,4,Columbia Tools,Size,"55""",1,0,,"CMT55, Columbia Compound Tube - 55"", Columbia Tools","Columbia Compound Tube - 55""","Shop Columbia Compound Tube - 55"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Compound Tube - 55""","Columbia Tools, drywall tools, CMT55",Columbia Tools,CMT55,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-COMPOUND-TUBE,Size,"55""","55""",,4,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,CLT24,,"Columbia Cam Lock Tube - 24""",1,0,visible,,<p>Columbia Cam Lock Tube - 24&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Cam Lock Tube</p><p><strong>Configuration:</strong> 24&quot;</p><p><strong>Official SKU / MPN:</strong> CLT24</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,236.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_clt24_01.webp,,,COL-CAM-LOCK-TUBE,,,,,,1,Columbia Tools,Size,"24""",1,0,,"CLT24, Columbia Cam Lock Tube - 24"", Columbia Tools","Columbia Cam Lock Tube - 24""","Shop Columbia Cam Lock Tube - 24"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Cam Lock Tube - 24""","Columbia Tools, drywall tools, CLT24",Columbia Tools,CLT24,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-CAM-LOCK-TUBE,Size,"24""","24""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,CLT32,,"Columbia Cam Lock Tube - 32""",1,0,visible,,<p>Columbia Cam Lock Tube - 32&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Cam Lock Tube</p><p><strong>Configuration:</strong> 32&quot;</p><p><strong>Official SKU / MPN:</strong> CLT32</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,242.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_clt32_01.webp,,,COL-CAM-LOCK-TUBE,,,,,,2,Columbia Tools,Size,"32""",1,0,,"CLT32, Columbia Cam Lock Tube - 32"", Columbia Tools","Columbia Cam Lock Tube - 32""","Shop Columbia Cam Lock Tube - 32"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Cam Lock Tube - 32""","Columbia Tools, drywall tools, CLT32",Columbia Tools,CLT32,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-CAM-LOCK-TUBE,Size,"32""","32""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,CLT42,,"Columbia Cam Lock Tube - 42""",1,0,visible,,<p>Columbia Cam Lock Tube - 42&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Cam Lock Tube</p><p><strong>Configuration:</strong> 42&quot;</p><p><strong>Official SKU / MPN:</strong> CLT42</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,256.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_clt42_01.webp,,,COL-CAM-LOCK-TUBE,,,,,,3,Columbia Tools,Size,"42""",1,0,,"CLT42, Columbia Cam Lock Tube - 42"", Columbia Tools","Columbia Cam Lock Tube - 42""","Shop Columbia Cam Lock Tube - 42"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Cam Lock Tube - 42""","Columbia Tools, drywall tools, CLT42",Columbia Tools,CLT42,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-CAM-LOCK-TUBE,Size,"42""","42""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,CLT55,,"Columbia Cam Lock Tube - 55""",1,0,visible,,<p>Columbia Cam Lock Tube - 55&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Cam Lock Tube</p><p><strong>Configuration:</strong> 55&quot;</p><p><strong>Official SKU / MPN:</strong> CLT55</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,220.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_clt55_01.webp,,,COL-CAM-LOCK-TUBE,,,,,,4,Columbia Tools,Size,"55""",1,0,,"CLT55, Columbia Cam Lock Tube - 55"", Columbia Tools","Columbia Cam Lock Tube - 55""","Shop Columbia Cam Lock Tube - 55"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Cam Lock Tube - 55""","Columbia Tools, drywall tools, CLT55",Columbia Tools,CLT55,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-CAM-LOCK-TUBE,Size,"55""","55""",,4,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,TSB-7,,"Columbia Tomahawk Smoothing Blade - 7""",1,0,visible,,<p>Columbia Tomahawk Smoothing Blade - 7&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Tomahawk Smoothing Blade</p><p><strong>Configuration:</strong> 7&quot;</p><p><strong>Official SKU / MPN:</strong> TSB-7</p><p><em>Source reference: 15</em></p>,,,taxable,,1,,,0,0,,,,,0,,,50.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_tsb7_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_saberset_01.webp",,,COL-TOMAHAWK-SMOOTHING-BLADE,,,,,,1,Columbia Tools,Size,"7""",1,0,,"TSB-7, Columbia Tomahawk Smoothing Blade - 7"", Columbia Tools","Columbia Tomahawk Smoothing Blade - 7""","Shop Columbia Tomahawk Smoothing Blade - 7"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Tomahawk Smoothing Blade - 7""","Columbia Tools, drywall tools, TSB-7",Columbia Tools,TSB-7,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-TOMAHAWK-SMOOTHING-BLADE,Size,"7""","7""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,TSB-10,,"Columbia Tomahawk Smoothing Blade - 10""",0,0,hidden,,<p>Columbia Tomahawk Smoothing Blade - 10&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Tomahawk Smoothing Blade</p><p><strong>Configuration:</strong> 10&quot;</p><p><strong>Official SKU / MPN:</strong> TSB-10</p><p><em>Source reference: 15</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_tsb10_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_saberset_01.webp",,,COL-TOMAHAWK-SMOOTHING-BLADE,,,,,,2,Columbia Tools,Size,"10""",1,0,,"TSB-10, Columbia Tomahawk Smoothing Blade - 10"", Columbia Tools","Columbia Tomahawk Smoothing Blade - 10""","Shop Columbia Tomahawk Smoothing Blade - 10"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Tomahawk Smoothing Blade - 10""","Columbia Tools, drywall tools, TSB-10",Columbia Tools,TSB-10,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-TOMAHAWK-SMOOTHING-BLADE,Size,"10""","10""",,2,1,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,
,variation,TSB-12,,"Columbia Tomahawk Smoothing Blade - 12""",1,0,visible,,<p>Columbia Tomahawk Smoothing Blade - 12&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Tomahawk Smoothing Blade</p><p><strong>Configuration:</strong> 12&quot;</p><p><strong>Official SKU / MPN:</strong> TSB-12</p><p><em>Source reference: 15</em></p>,,,taxable,,1,,,0,0,,,,,0,,,70.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_tsb12_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_saberset_01.webp",,,COL-TOMAHAWK-SMOOTHING-BLADE,,,,,,3,Columbia Tools,Size,"12""",1,0,,"TSB-12, Columbia Tomahawk Smoothing Blade - 12"", Columbia Tools","Columbia Tomahawk Smoothing Blade - 12""","Shop Columbia Tomahawk Smoothing Blade - 12"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Tomahawk Smoothing Blade - 12""","Columbia Tools, drywall tools, TSB-12",Columbia Tools,TSB-12,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-TOMAHAWK-SMOOTHING-BLADE,Size,"12""","12""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,TSB-14,,"Columbia Tomahawk Smoothing Blade - 14""",1,0,visible,,<p>Columbia Tomahawk Smoothing Blade - 14&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Tomahawk Smoothing Blade</p><p><strong>Configuration:</strong> 14&quot;</p><p><strong>Official SKU / MPN:</strong> TSB-14</p><p><em>Source reference: 15</em></p>,,,taxable,,1,,,0,0,,,,,0,,,76.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_tsb14_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_saberset_01.webp",,,COL-TOMAHAWK-SMOOTHING-BLADE,,,,,,4,Columbia Tools,Size,"14""",1,0,,"TSB-14, Columbia Tomahawk Smoothing Blade - 14"", Columbia Tools","Columbia Tomahawk Smoothing Blade - 14""","Shop Columbia Tomahawk Smoothing Blade - 14"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Tomahawk Smoothing Blade - 14""","Columbia Tools, drywall tools, TSB-14",Columbia Tools,TSB-14,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-TOMAHAWK-SMOOTHING-BLADE,Size,"14""","14""",,4,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,TSB-18,,"Columbia Tomahawk Smoothing Blade - 18""",1,0,visible,,<p>Columbia Tomahawk Smoothing Blade - 18&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Tomahawk Smoothing Blade</p><p><strong>Configuration:</strong> 18&quot;</p><p><strong>Official SKU / MPN:</strong> TSB-18</p><p><em>Source reference: 15</em></p>,,,taxable,,1,,,0,0,,,,,0,,,91.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_tsb18_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_saberset_01.webp",,,COL-TOMAHAWK-SMOOTHING-BLADE,,,,,,5,Columbia Tools,Size,"18""",1,0,,"TSB-18, Columbia Tomahawk Smoothing Blade - 18"", Columbia Tools","Columbia Tomahawk Smoothing Blade - 18""","Shop Columbia Tomahawk Smoothing Blade - 18"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Tomahawk Smoothing Blade - 18""","Columbia Tools, drywall tools, TSB-18",Columbia Tools,TSB-18,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-TOMAHAWK-SMOOTHING-BLADE,Size,"18""","18""",,5,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,TSB-24,,"Columbia Tomahawk Smoothing Blade - 24""",1,0,visible,,<p>Columbia Tomahawk Smoothing Blade - 24&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Tomahawk Smoothing Blade</p><p><strong>Configuration:</strong> 24&quot;</p><p><strong>Official SKU / MPN:</strong> TSB-24</p><p><em>Source reference: 15</em></p>,,,taxable,,1,,,0,0,,,,,0,,,110.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_tsb24_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_saberset_01.webp",,,COL-TOMAHAWK-SMOOTHING-BLADE,,,,,,6,Columbia Tools,Size,"24""",1,0,,"TSB-24, Columbia Tomahawk Smoothing Blade - 24"", Columbia Tools","Columbia Tomahawk Smoothing Blade - 24""","Shop Columbia Tomahawk Smoothing Blade - 24"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Tomahawk Smoothing Blade - 24""","Columbia Tools, drywall tools, TSB-24",Columbia Tools,TSB-24,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-TOMAHAWK-SMOOTHING-BLADE,Size,"24""","24""",,6,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,TSB-32,,"Columbia Tomahawk Smoothing Blade - 32""",1,0,visible,,<p>Columbia Tomahawk Smoothing Blade - 32&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Tomahawk Smoothing Blade</p><p><strong>Configuration:</strong> 32&quot;</p><p><strong>Official SKU / MPN:</strong> TSB-32</p><p><em>Source reference: 15</em></p>,,,taxable,,1,,,0,0,,,,,0,,,136.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_tsb32_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_saberset_01.webp",,,COL-TOMAHAWK-SMOOTHING-BLADE,,,,,,7,Columbia Tools,Size,"32""",1,0,,"TSB-32, Columbia Tomahawk Smoothing Blade - 32"", Columbia Tools","Columbia Tomahawk Smoothing Blade - 32""","Shop Columbia Tomahawk Smoothing Blade - 32"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Tomahawk Smoothing Blade - 32""","Columbia Tools, drywall tools, TSB-32",Columbia Tools,TSB-32,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-TOMAHAWK-SMOOTHING-BLADE,Size,"32""","32""",,7,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,TSB-40,,"Columbia Tomahawk Smoothing Blade - 40""",1,0,visible,,<p>Columbia Tomahawk Smoothing Blade - 40&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Tomahawk Smoothing Blade</p><p><strong>Configuration:</strong> 40&quot;</p><p><strong>Official SKU / MPN:</strong> TSB-40</p><p><em>Source reference: 15</em></p>,,,taxable,,1,,,0,0,,,,,0,,,168.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_tsb40_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_saberset_01.webp",,,COL-TOMAHAWK-SMOOTHING-BLADE,,,,,,8,Columbia Tools,Size,"40""",1,0,,"TSB-40, Columbia Tomahawk Smoothing Blade - 40"", Columbia Tools","Columbia Tomahawk Smoothing Blade - 40""","Shop Columbia Tomahawk Smoothing Blade - 40"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Tomahawk Smoothing Blade - 40""","Columbia Tools, drywall tools, TSB-40",Columbia Tools,TSB-40,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-TOMAHAWK-SMOOTHING-BLADE,Size,"40""","40""",,8,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
