ID,Type,SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Categories,Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: source_catalog,Meta: source_catalog_pages,Meta: source_validation,Meta: official_sku_raw,Meta: tsw_match_status,Meta: tsw_name_mismatch
,simple,TG120565CY,tapetech-12-curry-style-finishing-trowel-tg120565cy,"TapeTech 12"" Curry-Style Finishing Trowel",0,hidden,"Official TapeTech catalog item: 12"" Curry-Style Finishing Trowel.","Official TapeTech catalog item: 12"" Curry-Style Finishing Trowel. Section: Drywall Trowels / Specialty Trowels. Source listing: TG120565-CY - 12"" Curry-Style Finishing Trowel TG140565-CY - 14"" Curry-Style Finishing Trowel. Catalog page(s): 41.",,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TG120565-CY,missing_in_tsw,
,simple,TG120565GS,tapetech-premium-gold-trowel-tg120565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG110565-GS | TG120565-GS | TG140565-GS - Premium Gold Trowels. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG120565-GS,missing_in_tsw,
,simple,TG120565PSCU,tapetech-premium-gold-curved-trowel-tg120565pscu,TapeTech Premium Gold Curved Trowel,1,visible,"TapeTech premium curved drywall trowels allow you to professionally feather and taper drywall, EIFS and stucco joints, leaving extra joint compound where you need it most – over butt joints and uneven adjacent gypsum.","TapeTech premium curved drywall trowels allow you to professionally feather and taper drywall, EIFS and stucco joints, leaving extra joint compound where you need it most – over butt joints and uneven adjacent gypsum or EPS panels. The triple-hardened stainless steel blades ensure maximum performance, and the ProSoft handle is slip-resistant and comfortable to reduce user fatigue.",54.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tg120565pscu_01.webp, products/Production/launch_images/normalized/tapetech_tg120565pscu_02.webp, products/Production/launch_images/normalized/tapetech_tg120565pscu_03.webp, products/Production/launch_images/normalized/tapetech_tg120565pscu_04.webp, products/Production/launch_images/normalized/tapetech_tg120565pscu_05.webp",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG120565-PSCU,missing_in_tsw,
,simple,TG120565SQ,tapetech-premium-gold-square-trowel-tg120565sq,TapeTech Premium Gold Square Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Square Trowel.,Official TapeTech catalog item: Premium Gold Square Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG120565-SQ - Premium Gold Square Trowel TG140565-SQ - Premium Gold Square Trowel. Catalog page(s): 40.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG120565-SQ,missing_in_tsw,
,simple,TG14053PS,tapetech-premium-gold-trowel-tg14053ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement.","TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement. Crafted using 0.3 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. MAX-FLEXX finishing trowels are the perfect tool for the final coat. The blades on the TapeTech MAXFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",56.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tg14053ps_01.webp, products/Production/launch_images/normalized/tapetech_tg14053ps_02.webp, products/Production/launch_images/normalized/tapetech_tg14053ps_03.webp, products/Production/launch_images/normalized/tapetech_tg14053ps_04.webp, products/Production/launch_images/normalized/tapetech_tg14053ps_05.webp",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG14053-PS,missing_in_tsw,
,simple,TG14054PS,tapetech-premium-gold-trowel-tg14054ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels.","TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels. Crafted using 0.4 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. The blades on the TapeTech MIDFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",59.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tg14054ps_01.webp, products/Production/launch_images/normalized/tapetech_tg14054ps_02.webp, products/Production/launch_images/normalized/tapetech_tg14054ps_03.webp, products/Production/launch_images/normalized/tapetech_tg14054ps_04.webp, products/Production/launch_images/normalized/tapetech_tg14054ps_05.webp",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG14054-PS,missing_in_tsw,
,simple,TG140565CY,tapetech-14-curry-style-finishing-trowel-tg140565cy,"TapeTech 14"" Curry-Style Finishing Trowel",0,hidden,"Official TapeTech catalog item: 14"" Curry-Style Finishing Trowel.","Official TapeTech catalog item: 14"" Curry-Style Finishing Trowel. Section: Drywall Trowels / Specialty Trowels. Source listing: TG120565-CY - 12"" Curry-Style Finishing Trowel TG140565-CY - 14"" Curry-Style Finishing Trowel. Catalog page(s): 41.",,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TG140565-CY,missing_in_tsw,
,simple,TG140565GS,tapetech-premium-gold-trowel-tg140565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG110565-GS | TG120565-GS | TG140565-GS - Premium Gold Trowels. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG140565-GS,missing_in_tsw,
,simple,TG140565PSCU,tapetech-premium-gold-curved-trowel-tg140565pscu,TapeTech Premium Gold Curved Trowel,1,visible,"TapeTech premium curved drywall trowels allow you to professionally feather and taper drywall, EIFS and stucco joints, leaving extra joint compound where you need it most – over butt joints and uneven adjacent gypsum.","TapeTech premium curved drywall trowels allow you to professionally feather and taper drywall, EIFS and stucco joints, leaving extra joint compound where you need it most – over butt joints and uneven adjacent gypsum or EPS panels. The triple-hardened stainless steel blades ensure maximum performance, and the ProSoft handle is slip-resistant and comfortable to reduce user fatigue.",58.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tg140565pscu_01.webp, products/Production/launch_images/normalized/tapetech_tg140565pscu_02.webp, products/Production/launch_images/normalized/tapetech_tg140565pscu_03.webp, products/Production/launch_images/normalized/tapetech_tg140565pscu_04.webp, products/Production/launch_images/normalized/tapetech_tg140565pscu_05.webp",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG140565-PSCU,missing_in_tsw,
,simple,TG140565SQ,tapetech-premium-gold-square-trowel-tg140565sq,TapeTech Premium Gold Square Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Square Trowel.,Official TapeTech catalog item: Premium Gold Square Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG120565-SQ - Premium Gold Square Trowel TG140565-SQ - Premium Gold Square Trowel. Catalog page(s): 40.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG140565-SQ,missing_in_tsw,
,simple,TG16053PS,tapetech-premium-gold-trowel-tg16053ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement.","TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement. Crafted using 0.3 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. MAX-FLEXX finishing trowels are the perfect tool for the final coat. The blades on the TapeTech MAXFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",57.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tg16053ps_01.webp, products/Production/launch_images/normalized/tapetech_tg16053ps_02.webp, products/Production/launch_images/normalized/tapetech_tg16053ps_03.webp, products/Production/launch_images/normalized/tapetech_tg16053ps_04.webp, products/Production/launch_images/normalized/tapetech_tg16053ps_05.webp",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG16053-PS,missing_in_tsw,
,simple,TG16054PS,tapetech-premium-gold-trowel-tg16054ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels.","TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels. Crafted using 0.4 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. The blades on the TapeTech MIDFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",69.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tg16054ps_01.webp, products/Production/launch_images/normalized/tapetech_tg16054ps_02.webp, products/Production/launch_images/normalized/tapetech_tg16054ps_03.webp, products/Production/launch_images/normalized/tapetech_tg16054ps_04.webp, products/Production/launch_images/normalized/tapetech_tg16054ps_05.webp",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_verified_from_rendered_pdf_or_garbled_text,TG16054-PS,missing_in_tsw,
,simple,TG160565GS,tapetech-premium-gold-trowel-tg160565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG160565-GS - Premium Gold Trowel TG180565-GS - Premium Gold Trowel. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG160565-GS,missing_in_tsw,
,simple,TG18053PS,tapetech-premium-gold-trowel-tg18053ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement.","TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement. Crafted using 0.3 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. MAX-FLEXX finishing trowels are the perfect tool for the final coat. The blades on the TapeTech MAXFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",65.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tg18053ps_01.webp, products/Production/launch_images/normalized/tapetech_tg18053ps_02.webp, products/Production/launch_images/normalized/tapetech_tg18053ps_03.webp, products/Production/launch_images/normalized/tapetech_tg18053ps_04.webp, products/Production/launch_images/normalized/tapetech_tg18053ps_05.webp",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG18053-PS,missing_in_tsw,
,simple,TG18054PS,tapetech-premium-gold-trowel-tg18054ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels.","TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels. Crafted using 0.4 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. The blades on the TapeTech MIDFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",60.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tg18054ps_01.webp, products/Production/launch_images/normalized/tapetech_tg18054ps_02.webp, products/Production/launch_images/normalized/tapetech_tg18054ps_03.webp, products/Production/launch_images/normalized/tapetech_tg18054ps_04.webp, products/Production/launch_images/normalized/tapetech_tg18054ps_05.webp",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG18054-PS,missing_in_tsw,
,simple,TG180565GS,tapetech-premium-gold-trowel-tg180565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG160565-GS - Premium Gold Trowel TG180565-GS - Premium Gold Trowel. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG180565-GS,missing_in_tsw,
,simple,TGP120565PS,tapetech-premium-gold-pool-trowel-tgp120565ps,TapeTech Premium Gold Pool Trowel,1,visible,TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools!,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",49.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tgp120565ps_01.webp, products/Production/launch_images/normalized/tapetech_tgp120565ps_02.webp, products/Production/launch_images/normalized/tapetech_tgp120565ps_03.webp, products/Production/launch_images/normalized/tapetech_tgp120565ps_04.webp, products/Production/launch_images/normalized/tapetech_tgp120565ps_05.webp, products/Production/launch_images/normalized/tapetech_tgp120565ps_06.webp",TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TGP120565-PS,missing_in_tsw,
,simple,TGP140565PS,tapetech-premium-gold-pool-trowel-tgp140565ps,TapeTech Premium Gold Pool Trowel,1,visible,TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools!,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",55.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tgp140565ps_01.webp, products/Production/launch_images/normalized/tapetech_tgp140565ps_02.webp, products/Production/launch_images/normalized/tapetech_tgp140565ps_03.webp, products/Production/launch_images/normalized/tapetech_tgp140565ps_04.webp, products/Production/launch_images/normalized/tapetech_tgp140565ps_05.webp",TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TGP140565-PS,missing_in_tsw,
,simple,TGP160565PS,tapetech-premium-gold-pool-trowel-tgp160565ps,TapeTech Premium Gold Pool Trowel,1,visible,TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools!,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",59.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tgp160565ps_01.webp, products/Production/launch_images/normalized/tapetech_tgp160565ps_02.webp, products/Production/launch_images/normalized/tapetech_tgp160565ps_03.webp, products/Production/launch_images/normalized/tapetech_tgp160565ps_04.webp, products/Production/launch_images/normalized/tapetech_tgp160565ps_05.webp",TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TGP160565-PS,missing_in_tsw,
,simple,TGP180565PS,tapetech-premium-gold-pool-trowel-tgp180565ps,TapeTech Premium Gold Pool Trowel,1,visible,TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools!,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",69.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"products/Production/launch_images/normalized/tapetech_tgp180565ps_01.webp, products/Production/launch_images/normalized/tapetech_tgp180565ps_02.webp, products/Production/launch_images/normalized/tapetech_tgp180565ps_03.webp, products/Production/launch_images/normalized/tapetech_tgp180565ps_04.webp, products/Production/launch_images/normalized/tapetech_tgp180565ps_05.webp",TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TGP180565-PS,missing_in_tsw,
,simple,TK08BSTT,tapetech-8-blue-steel-taping-knife-tk08bstt,"TapeTech 8"" Blue Steel Taping Knife",1,visible,"TapeTech 8"" Premium Blue Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort,.","TapeTech 8"" Premium Blue Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Blue Steel Blade Provides More Corrosion Resistance Than Carbon Steel Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",11.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"products/Production/launch_images/normalized/tapetech_tk08bstt_01.webp, products/Production/launch_images/normalized/tapetech_tk08bstt_02.webp, products/Production/launch_images/normalized/tapetech_tk08bstt_03.webp, products/Production/launch_images/normalized/tapetech_tk08bstt_04.webp, products/Production/launch_images/normalized/tapetech_tk08bstt_05.webp, products/Production/launch_images/normalized/tapetech_tk08bstt_06.webp, products/Production/launch_images/normalized/tapetech_tk08bstt_07.webp",TapeTech,Official Section,Premium Taping Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,TK08BSTT,matched,1
,simple,TK08SSTT,tapetech-8-stainless-steel-taping-knife-tk08sstt,"TapeTech 8"" Stainless Steel Taping Knife",1,visible,"TapeTech 8"" Premium Stainless Steel Taping Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex,.","TapeTech 8"" Premium Stainless Steel Taping Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",13.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"products/Production/launch_images/normalized/tapetech_tk08sstt_01.webp, products/Production/launch_images/normalized/tapetech_tk08sstt_02.webp, products/Production/launch_images/normalized/tapetech_tk08sstt_03.webp, products/Production/launch_images/normalized/tapetech_tk08sstt_04.webp, products/Production/launch_images/normalized/tapetech_tk08sstt_05.webp, products/Production/launch_images/normalized/tapetech_tk08sstt_06.webp",TapeTech,Official Section,Premium Taping Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,TK08SSTT,matched,1
