brand,product_name,part_number,url,image_url,short_description,category,specifications
Full Circle,FLEX EDGE 2.0 SAND PAPER SHEETS 120G (10PK),FCIFLEX20120,https://www.tswfast.com/product/FCIFLEX20120-flex-edge-2.0-sandpapersheets-100g-10pk-?categoryCode=brand_FullCircle,https://s3.amazonaws.com/tswfastcomfiles/product/FCIFLEX20220_M.jpg,,,"{""PART"": ""FCIFLEX20120"", ""MANUFACTURER"": ""Full Circle International"", ""full_description"": ""Product Details Resources 120 grit sanding paper"", ""spec_source"": ""html""}"
Full Circle,"Full Circle 8 3/4"" Sanding Discs 60 Grit (25/pack)",FCISD60,https://www.tswfast.com/product/Full-Circle-8-3-4-in-Sanding-Discs-60-Grit-25-per-pack?categoryCode=brand_FullCircle,https://s3.amazonaws.com/gmscom/master/media-common/product/FC_SP_med.jpg,,,"{""PART"": ""FCISD60"", ""MANUFACTURER"": ""Full Circle International"", ""full_description"": ""Product Details Resources Full Circle aluminum oxide paper is clog resistant and self sharpening for longer life. Loop backed sandpaper firmly attaches to the foam disc, preventing debris from collecting behind the sandpaper, and eliminating a major cause of streaking 25 discs/pack"", ""spec_source"": ""html""}"
Full Circle,Radius 360 Air - Dustless Sanding System,FCIDUSTLESS,https://www.tswfast.com/product/Radius-360-Air-Dustless-Sanding-System?categoryCode=brand_FullCircle,https://s3.amazonaws.com/gmscom/master/media-common/product/FCIDUSTLESS_M.jpg,,,"{""PART"": ""FCIDUSTLESS"", ""MANUFACTURER"": ""Full Circle International"", ""full_description"": ""Product Details Resources The Radius 360 Air Dustless Sanding System is designed for quick effortless movement and full range of motion. Includes: (1) Radius 360 Air Dustless Sanding Tool (1) Flex Air Dustless Sanding Tool (1) 2-piece Pole Assembly (1) Hose Assembly with assorted fittings for vacuum connections (1) Set of Radius 360 Sanding Discs: 150, 180, 220 Grit (1) Set of Flex Air Sanding Paper: 150, 180, 220 Grit (1) Pair of Flex Air Foam Abrasives: Fine and Medium Details: Patented pivot joint Lightweight, under 2 lbs. with pole 98% dustless Uses same 8.75 Level360 sanding discs as the Radius 360 Works with any shop vacuum Center hub quickly converts tool to hand sander or pole sander"", ""spec_source"": ""html""}"
Full Circle,FLEX EDGE 2.0 SAND PAPER SHEETS 100G (10PK),FCIFLEX20100,https://www.tswfast.com/product/FCIFLEX20100-?categoryCode=brand_FullCircle,https://s3.amazonaws.com/tswfastcomfiles/product/FCIFLEX20220_M.jpg,,,"{""PART"": ""FCIFLEX20100"", ""MANUFACTURER"": ""Full Circle International"", ""full_description"": ""Product Details Resources 100 grit sanding paper"", ""spec_source"": ""html""}"
Full Circle,Full Circle Flex Edge 2.0 Replacement Pad,FCIFLEX20RP,https://www.tswfast.com/product/FCIFLEX20RP-flex-edge-2.0replacement-pad?categoryCode=brand_FullCircle,https://s3.amazonaws.com/tswfastcomfiles/product/FCIFLEX20RP_M.jpg,,,"{""PART"": ""FCIFLEX20RP"", ""MANUFACTURER"": ""Full Circle International"", ""full_description"": ""Product Details Resources Full Circle Flex Edge 2.0 Replacement Pad"", ""spec_source"": ""html""}"
Full Circle,Full Circle Pole Sander Replacement Hub,FCIUHUB,https://www.tswfast.com/product/FCIUHUB-u-hubfor-360-tool?categoryCode=brand_FullCircle,https://s3.amazonaws.com/tswfastcomfiles/product/FCIUHUB_L.jpg,,,"{""PART"": ""FCIUHUB"", ""full_description"": ""Product Details Resources Replaces the hub in the Radius 360 and Trigon 180 sanding tools. Threaded for use with standard poles."", ""spec_source"": ""html""}"
Full Circle,Full Circle A2 Dual Angled Sanding Sponges,FCIA2F100,https://www.tswfast.com/product/fca2f100?categoryCode=brand_FullCircle,https://s3.amazonaws.com/gmscom/master/media-common/product/Dual_Angle_Sponges_med.jpg,,,"{""PART"": ""FCIA2F100"", ""MANUFACTURER"": ""Full Circle International"", ""full_description"": ""Product Details Resources TSW Codes: FCA2F100 Fine Sponge FCA2M100 Medium Sponge This sturdy, washable sanding sponge handles tight corners and other close quarters without scuffing nearby surfaces. Built to last for the long haul, the unique angles allow you to cut a neat line every time! Available in medium and fine grit. Features: Angled sides aid in sanding corners without damaging adjacent walls, ceilings or trim. Allow sanding into tight areas. 75 degree angle allows the point of the sponge to have firmer structure which creates durability and cuts a clean line in the corner. Use over wood, paint, drywall, metal, fiberglass or plastic. Conveniently sold in 36-pack or 100-pack."", ""spec_source"": ""html""}"
Full Circle,Full Circle Level180 Sandpaper Triangles - 100 Grit,FCITG100,https://www.tswfast.com/product/FCITG100?categoryCode=brand_FullCircle,https://s3.amazonaws.com/tswfastcomfiles/product/FCITG100_M.jpg,,,"{""PART"": ""FCITG100"", ""MANUFACTURER"": ""Full Circle International"", ""full_description"": ""Product Details Resources Long lasting and no build. The stearated aluminum oxide paper stays sharp and provides a flawless finish. Great for sanding drywall and for scuff sanding paint and polyurethane between coats. 5 pcs/ctn"", ""spec_source"": ""html""}"
Generic & Other Brands,"LEVELLINE Drywall Corner Tape - 2.75"" x 100'",CER640656,https://www.tswfast.com/product/CER640656?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/LL10012Pmedium.jpg,,,"{""PART"": ""CER640656"", ""MANUFACTURER"": ""Structus Building Technologies"", ""full_description"": ""Product Details Resources Levelline's Tapered Profile Design eliminates installation headaches and callbacks. Installing off-angles, inside and outside corners is faster and easier with LEVELLINEs tapered flex design and new applicator box. Our flex goes straight from the box or roll onto the wall, and requires less mud to apply and finish. LEVELLINEs superior corner construction (tapered plastic core, joint tape and formulated surface paper) ensures corners will not split or dent. LEVELLINE can also withstand structural settling from green lumber and seismic movement without cracking or popping off the wall."", ""spec_source"": ""html""}"
Generic & Other Brands,"Feather Lite Blue Steel Finishing Knife - 10""",AMERK4010,https://www.tswfast.com/product/AMERK4010?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/AMRK4010medium.jpg,,,"{""PART"": ""AMERK4010"", ""MANUFACTURER"": ""Tapetech Tool Company, Inc."", ""full_description"": ""Product Details Resources Features: Flexible 3\"" deep Blue Steel blade Lightweight and balanced for effortless taping and finishing Strong, yet very comfortable plastic handle"", ""spec_source"": ""html""}"
Generic & Other Brands,Corner Pro Rubber Bullnose Knife,MGTCPT,https://www.tswfast.com/product/TSCPT?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/TSCPT_med.jpg,,,"{""PART"": ""MGTCPT"", ""MANUFACTURER"": ""Magic Tools"", ""full_description"": ""Product Details Resources Corner Pro Rubber Bullnose Knife is a flexible rubber bat knife."", ""spec_source"": ""html""}"
Generic & Other Brands,"Tape Pro 7"" Plastic Wipe Down Knife",MGTTP7,https://www.tswfast.com/product/TSTP7?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/TSTP7_med.jpg,,,"{""PART"": ""MGTTP7"", ""MANUFACTURER"": ""Magic Tools"", ""full_description"": ""Product Details Resources Features: 7\"" plastic blade Always leaves enough compound behind the tape Hollow plastic handle allows you to insert an extension pole for higher reach"", ""spec_source"": ""html""}"
Generic & Other Brands,Comfort Strap for Stilts,COMFORTSTRAP,https://www.tswfast.com/product/COMFORTSTRAP?categoryCode=brand_generic,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-CS.jpg,,,"{""PART"": ""COMFORTSTRAP"", ""MANUFACTURER"": ""Comfort Strap"", ""full_description"": ""Product Details Resources The Comfort Strap provides total comfort by disbursing the pressure required to attach stilt over a broader range. Incorporating the soft foam padding within the strap creates a soft yet secure feel for your legs. Disbursing the strap area over a broader range makes a stilt feel like an extension of your leg rather than just something strapped to your leg. The comfort and stability is far superior to a standard strap. Features Can be used with all stilts utilized in the construction industry One-size-fits-all strap that can be wrapped forward or backward, whichever is best for you Padded nylon straps with heavy duty velcro backing 2 pcs/ctn"", ""Features"": [""Can be used with all stilts utilized in the construction industry"", ""One-size-fits-all strap that can be wrapped forward or backward, whichever is best for you"", ""Padded nylon straps with heavy duty velcro backing""], ""spec_source"": ""html""}"
Generic & Other Brands,Dual Angle Sanding Block - Fine/Medium [24 Count],TTI885,https://www.tswfast.com/product/TT885?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/TTI885_M.jpg,,,"{""PART"": ""TTI885"", ""MANUFACTURER"": ""Trim-Tex"", ""full_description"": ""Product Details Resources The Trim-Tex Dual Angle Dual Grit Sanding Block is 40% larger than standard blocks. Measuring in at 5\"" x 3 1/4\"" this premium sanding block features two tapered edges to simplify corner sanding and radius edges to prevent gouging and scuffing of compound."", ""spec_source"": ""html""}"
Generic & Other Brands,"Feather Lite Blue Steel Finishing Knife - 8""",AMERK4008,https://www.tswfast.com/product/AMERK4008?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/AMRK4010medium.jpg,,,"{""PART"": ""AMERK4008"", ""MANUFACTURER"": ""Tapetech Tool Company, Inc."", ""full_description"": ""Product Details Resources Features: Flexible 3 deep Blue Steel blade Lightweight and balanced for effortless taping and finishing Strong, yet very comfortable plastic handle"", ""spec_source"": ""html""}"
Generic & Other Brands,Guidepoint Drywall Zip Bit [16],RZPGP16,https://www.tswfast.com/product/RZGP16?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/GP8_med.jpg,,,"{""PART"": ""RZPGP16"", ""MANUFACTURER"": ""Robert Bosch Tool Corporation"", ""full_description"": ""Product Details Resources ZipBit for controlled drywall cut-outs Features: 16 per pack Guidepoint Tip High Speed Steel 1/8\"""", ""spec_source"": ""html""}"
Generic & Other Brands,48 in - 64 in Renegade Tools Tall Boy PRO Drywall Stilts,RGDPRO4864,https://www.tswfast.com/product/Tall-Boy-PRO-Drywall-Stilts-48-in-64-in?categoryCode=brand_generic,https://s3.amazonaws.com/tswfastcomfiles/product/MD-renegade_tallboys.jpg,,,"{""PART"": ""RGDPRO4864"", ""MANUFACTURER"": ""Renegade"", ""full_description"": ""Product Details Resources Renegade Tools continues to strive and meet customer needs by providing quality products that are both durable and high performing. Features Calf braces are padded for a comfortable and secure fit Conveniently pre-attached, adjustable metal buckle straps and adjustable heel plates Heavy gauge overlapping aluminum leg tubes Dual spring action makes walking feel more natural 225 lb load limit Renegade Drywall Stilts Manual / Schematic"", ""Features"": [""Calf braces are padded for a comfortable and secure fit"", ""Conveniently pre-attached, adjustable metal buckle straps and adjustable heel plates"", ""Heavy gauge overlapping aluminum leg tubes"", ""Dual spring action makes walking feel more natural"", ""225 lb load limit""], ""spec_source"": ""html""}"
Generic & Other Brands,3/16 in LMT Onsrud LP HSS Downcut Spiral Drywall Bit,ONSWDBIT,https://www.tswfast.com/product/ONSWDBIT?categoryCode=brand_generic,https://s3.amazonaws.com/tswfastcomfiles/product/ONSWDBIT_Medium.jpg,,,"{""PART"": ""ONSWDBIT"", ""MANUFACTURER"": ""LMT Onsrud LP"", ""full_description"": ""Product Details Resources Spiral flute tools designed to make cut outs in drywall. Used in manufactured housing and on site construction Drywall cut outs helix angle is 30° - 41°"", ""spec_source"": ""html""}"
Generic & Other Brands,"Fire Tape -Self Adhesive Tape - 2"" X 250' w/Knife",EZT99251,https://www.tswfast.com/product/EZT99251?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/EZT99251_M.jpg,,,"{""PART"": ""EZT99251"", ""MANUFACTURER"": ""E-Z Taping System"", ""full_description"": ""Product Details Resources E-Z Tape Flame Fighter Fire Tape is used in place of regular drywall tape and fiberglass tape mesh without the use of mud.  It is specifically designed for firewall construction. Flame Fighter Fire Tape is now approved for both walls AND ceilings. Rated for use in Fire Wall construction in both the US and Canada by Intertek Testing Service ETL for one and two hour firewall construction with fire rated gypsum board Permanent adhesion to drywall with easy mudless application Works with both wood and steel beam construction Saves up to 60% of installation time over conventional taping methods"", ""spec_source"": ""html""}"
Generic & Other Brands,"White 1/8"" Acoustical Pop Rivets - [500]",DOCDWR500P,https://www.tswfast.com/product/White-1-8-Acoustical-Pop-Rivets-500?categoryCode=brand_generic,https://s3.amazonaws.com/tswfastcomfiles/product/DOCDWR500P_M.jpg,,,"{""PART"": ""DOCDWR500P"", ""MANUFACTURER"": ""Doc's Industries"", ""full_description"": ""Product Details Resources FEATURES : Aluminum with steel mandrel 1/8\"" diameter Acoustical blind pop rivets with 1/4\"" flange and 1/16\"" - 1/8\"" grip range"", ""spec_source"": ""html""}"
Generic & Other Brands,"Feather Lite Blue Steel Finishing Knife - 12""",AMERK4012,https://www.tswfast.com/product/AMERK4012?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/AMRK4010medium.jpg,,,"{""PART"": ""AMERK4012"", ""MANUFACTURER"": ""Tapetech Tool Company, Inc."", ""full_description"": ""Product Details Resources Features: Flexible 3 deep Blue Steel blade Lightweight and balanced for effortless taping and finishing Strong, yet very comfortable plastic handle"", ""spec_source"": ""html""}"
Generic & Other Brands,"Speare Detailer Sanding Sponge 4-1/2"" x 10""",SPTRDK200M,https://www.tswfast.com/product/SPTRDK200M?categoryCode=brand_generic,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Sponge_med.jpg,,,"{""PART"": ""SPTRDK200M"", ""MANUFACTURER"": ""Speare Tools"", ""full_description"": ""Product Details Resources TSW Codes: SPRDK200M Medium Grit SPRDK200F Fine Grit Features: Quick change Velcro loop design Washable tear resistant Two-sided abrasive angle sponge"", ""spec_source"": ""html""}"
Generic & Other Brands,Pla-Cor Multi-Use Corner Bead Hopper w/ Frame,PLABH,https://www.tswfast.com/product/PLABH?categoryCode=brand_generic,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-plaCor_hopper_large.jpg,,,"{""PART"": ""PLABH"", ""MANUFACTURER"": ""Pla-Cor, Inc."", ""full_description"": ""Product Details Resources Pla-Cor is a leading manufacturer of convertible hoppers for tape-on trims. Multi-use hopper includes all hardware for 90° and 3/4 in radius bullnose tape-on corners. Made in the USA."", ""spec_source"": ""html""}"
