ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 default,Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 default,Attribute 2 visible,Attribute 2 global,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors
,variation,PA10AD,,"Asgard Power Assist MAXXBOX Finishing Box -  10""",1,0,visible,"The Asgard Power Assist MAXXBOX 10"" Finishing Box combines high-capacity mud storage with a spring-assisted pressure plate to reduce fatigue and increase speed. It is the ideal choice for professionals seeking a consistent, high-volume finish on flat drywall seams.","<p>Asgard Power Assist MAXXBOX Finishing Box - 10"" is a high-capacity professional tool designed to streamline the application of joint compound to flat seams. This 10-inch model is engineered to hold significantly more mud than standard boxes, reducing the frequency of refills and increasing job site productivity during the second coat phase.<p>The integrated power assist mechanism utilizes a spring-loaded pressure plate to force compound onto the wall with minimal physical effort. This design reduces operator fatigue while maintaining consistent flow and a professional finish on every pass, even when working on high ceilings or long runs.</p><h3>Features:</h3><ul><li><strong>High-Capacity MAXXBOX Design:</strong> Holds a larger volume of joint compound than traditional flat boxes to minimize downtime for refills.</li><li><strong>Power Assist Technology:</strong> Features a spring-loaded pressure plate that assists in pushing mud, significantly reducing physical strain on the user.</li><li><strong>Precision 10-Inch Width:</strong> Optimized for applying the second coat over flat joints and butt joints with professional accuracy.</li><li><strong>Adjustable Blade Tension:</strong> Allows the user to fine-tune the crown of the compound for a perfect finish every time.</li><li><strong>Durable Construction:</strong> Built with high-grade materials to withstand the rigors of daily professional use in demanding environments.</li></ul></p>",,,taxable,,1,,,0,0,3.0,,,,1,,,488.00,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard, Flat Boxes, PA07-AD, PA10-AD, PA12-AD, auto box, auto flat, auto flat box, automatic, finishing box, flat box, power assist",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/asgard-pa10-ad-01.webp,,,ASGPOWERASSISTMAXXBOXFINISHINGBOX,,,,,,2,Asgard,Size,"10""",,1,0,,,,,,"PA10-AD, Asgard flat box, 10 inch finishing box, power assist drywall tool, MAXXBOX, mud box","Asgard 10"" Power Assist MAXXBOX | High-Capacity Flat Box","Finish drywall faster with the Asgard 10"" Power Assist MAXXBOX. Features a spring-loaded plate for easier mud application and high-capacity storage.",/product/asgard-power-assist-maxxbox-10-pa10-ad/,"index, follow","Asgard 10"" Power Assist MAXXBOX","PA10-AD, high capacity flat box, spring assisted finishing box, drywall flat box, Asgard finishing tools",Asgard,PA10-AD,NewCondition,asgard,Asgard,variation,purchasable,finishing,finishing_boxes,0,ASGPOWERASSISTMAXXBOXFINISHINGBOX,size,10_in,10 in,,100,0,,,,,,ready,
,variation,PA12AD,,"Asgard Power Assist MAXXBOX Finishing Box -  12""",1,0,visible,"The Asgard Power Assist MAXXBOX 12"" Finishing Box combines high-capacity mud storage with spring-assisted pressure to deliver effortless final coats. It is the professional choice for increasing speed and reducing fatigue on large-scale drywall projects.","<p>Asgard Power Assist MAXXBOX Finishing Box - 12"" is a high-capacity drywall tool engineered to reduce physical exertion while increasing jobsite output. This 12-inch model utilizes a spring-loaded pressure plate that assists in pushing joint compound onto the wall, making it the ideal choice for final coats and large-scale commercial finishing. The MAXXBOX design significantly increases mud capacity compared to standard boxes, allowing for longer runs and fewer trips to the pump. Constructed from heavy-duty anodized aluminum, this box provides the durability needed for professional use while maintaining the balance required for precise control. </p><p><strong>Features:</strong></p><ul><li><strong>Power Assist Technology:</strong> Integrated springs apply consistent force to the pressure plate, requiring significantly less effort from the operator to finish joints.</li><li><strong>MAXXBOX High Capacity:</strong> Holds up to 40% more joint compound than traditional flat boxes, maximizing efficiency by reducing refill frequency.</li><li><strong>Adjustable Crown Control:</strong> Features a precision dial to regulate mud flow, ensuring a perfect feather and consistent finish on every joint.</li><li><strong>Easy-Access Cleaning:</strong> The pressure plate opens wide for fast, thorough maintenance and cleaning at the end of the shift.</li><li><strong>Universal Fit:</strong> Designed to work seamlessly with all major brands of flat box handles for easy integration into your current setup.</li></ul>",,,taxable,,1,,,0,0,3.0,,,,1,,,503.00,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard, Flat Boxes, PA07-AD, PA10-AD, PA12-AD, auto box, auto flat, auto flat box, automatic, finishing box, flat box, power assist",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/asgard-pa12-ad-01.webp,,,ASGPOWERASSISTMAXXBOXFINISHINGBOX,,,,,,3,Asgard,Size,"12""",,1,0,,,,,,"Asgard, PA12-AD, 12 inch flat box, power assist box, maxxbox, drywall finishing, mud box","Asgard 12"" Power Assist MAXXBOX Finishing Box | PA12-AD","Finish drywall faster with the Asgard 12"" Power Assist MAXXBOX. High-capacity design and spring-assisted pressure reduce fatigue on final coats.",/product/asgard-power-assist-maxxbox-12-pa12-ad/,"index, follow","Asgard 12"" Power Assist MAXXBOX","PA12-AD, drywall flat box, high capacity finishing box, spring assisted flat box, Asgard drywall tools",Asgard,PA12-AD,NewCondition,asgard,Asgard,variation,purchasable,finishing,finishing_boxes,0,ASGPOWERASSISTMAXXBOXFINISHINGBOX,size,12_in,12 in,,120,0,,,,,,ready,
,variation,3BH,,Columbia 180 Grip Flat Box Handle - 3',1,0,visible,Official Columbia flat box handles for finishing boxes.,<p>Columbia 180 Grip Flat Box Handle - 3&#x27; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Handle Length: 3&#x27;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 18.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,174.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Box Handles",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-flat-box-handle_01.webp,,,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,,,,,,1,Columbia,Handle Length,3',,1,0,,,,,,"Columbia 180 Grip Flat Box Handle - 3', 3BH, Columbia tools, Flat Box Handles, drywall finishing tools",Columbia 180 Grip Flat Box Handle - 3' | Columbia Drywall Tools,"Shop Columbia 180 Grip Flat Box Handle - 3', an official Columbia flat box handles product for professional drywall finishing.",,"index,follow",Columbia 180 Grip Flat Box Handle - 3',"Columbia Flat Box Handles, drywall finishing tools, 3BH",Columbia,3BH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,length,3_ft,3 ft,,30,0,,,,,,ready,
,variation,4BH,,Columbia 180 Grip Flat Box Handle - 4',1,0,visible,Official Columbia flat box handles for finishing boxes.,<p>Columbia 180 Grip Flat Box Handle - 4&#x27; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Handle Length: 4&#x27;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 18.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,176.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Box Handles",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-flat-box-handle_01.webp,,,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,,,,,,3,Columbia,Handle Length,4',,1,0,,,,,,"Columbia 180 Grip Flat Box Handle - 4', 4BH, Columbia tools, Flat Box Handles, drywall finishing tools",Columbia 180 Grip Flat Box Handle - 4' | Columbia Drywall Tools,"Shop Columbia 180 Grip Flat Box Handle - 4', an official Columbia flat box handles product for professional drywall finishing.",,"index,follow",Columbia 180 Grip Flat Box Handle - 4',"Columbia Flat Box Handles, drywall finishing tools, 4BH",Columbia,4BH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,length,4_ft,4 ft,,40,0,,,,,,ready,
,variation,5BH,,Columbia 180 Grip Flat Box Handle - 5',1,0,visible,Official Columbia flat box handles for finishing boxes.,<p>Columbia 180 Grip Flat Box Handle - 5&#x27; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Handle Length: 5&#x27;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 18.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,177.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Box Handles",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-flat-box-handle_01.webp,,,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,,,,,,4,Columbia,Handle Length,5',,1,0,,,,,,"Columbia 180 Grip Flat Box Handle - 5', 5BH, Columbia tools, Flat Box Handles, drywall finishing tools",Columbia 180 Grip Flat Box Handle - 5' | Columbia Drywall Tools,"Shop Columbia 180 Grip Flat Box Handle - 5', an official Columbia flat box handles product for professional drywall finishing.",,"index,follow",Columbia 180 Grip Flat Box Handle - 5',"Columbia Flat Box Handles, drywall finishing tools, 5BH",Columbia,5BH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,length,5_ft,5 ft,,50,0,,,,,,ready,
,variation,6BH,,Columbia 180 Grip Flat Box Handle - 6',1,0,visible,Official Columbia flat box handles for finishing boxes.,<p>Columbia 180 Grip Flat Box Handle - 6&#x27; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Handle Length: 6&#x27;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 18.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,178.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Box Handles",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-flat-box-handle_01.webp,,,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,,,,,,5,Columbia,Handle Length,6',,1,0,,,,,,"Columbia 180 Grip Flat Box Handle - 6', 6BH, Columbia tools, Flat Box Handles, drywall finishing tools",Columbia 180 Grip Flat Box Handle - 6' | Columbia Drywall Tools,"Shop Columbia 180 Grip Flat Box Handle - 6', an official Columbia flat box handles product for professional drywall finishing.",,"index,follow",Columbia 180 Grip Flat Box Handle - 6',"Columbia Flat Box Handles, drywall finishing tools, 6BH",Columbia,6BH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,length,6_ft,6 ft,,60,0,,,,,,ready,
,variation,42BH,,"Columbia 180 Grip Flat Box Handle - 42""",1,0,visible,Official Columbia flat box handles for finishing boxes.,<p>Columbia 180 Grip Flat Box Handle - 42&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Handle Length: 42&quot;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 18.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,175.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Box Handles",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-flat-box-handle_01.webp,,,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,,,,,,2,Columbia,Handle Length,"42""",,1,0,,,,,,"Columbia 180 Grip Flat Box Handle - 42"", 42BH, Columbia tools, Flat Box Handles, drywall finishing tools","Columbia 180 Grip Flat Box Handle - 42"" | Columbia Drywall Tools","Shop Columbia 180 Grip Flat Box Handle - 42"", an official Columbia flat box handles product for professional drywall finishing.",,"index,follow","Columbia 180 Grip Flat Box Handle - 42""","Columbia Flat Box Handles, drywall finishing tools, 42BH",Columbia,42BH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COL180GRIPFLATBOXHANDLEFIXEDLENGTH,length,42_in,42 in,,420,0,,,,,,ready,
,variation,2AH,,"Columbia Angle Head - 2""",1,0,visible,Official Columbia angle heads for finishing internal 90-degree angle joints.,<p>Columbia Angle Head - 2&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Angle Head Size: 2&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 10.</em></p>,,,taxable,,1,,,0,0,2.0,,,,1,,,358.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Angle Heads",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-2ah-01.webp,,,COLANGLEHEAD,,,,,,1,Columbia,Angle Head Size,"2""",,1,0,,,,,,"Columbia Angle Head - 2"", 2AH, Columbia tools, Angle Heads, drywall finishing tools","Columbia Angle Head - 2"" | Columbia Drywall Tools","Shop Columbia Angle Head - 2"", an official Columbia angle heads product for professional drywall finishing.",,"index,follow","Columbia Angle Head - 2""","Columbia Angle Heads, drywall finishing tools, 2AH",Columbia,2AH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLANGLEHEAD,size,2_in,2 in,,20,0,,,,,,ready,
,variation,25AH,,"Columbia Angle Head - 2.5""",1,0,visible,Official Columbia angle heads for finishing internal 90-degree angle joints.,<p>Columbia Angle Head - 2.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Angle Head Size: 2.5&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 10.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Angle Heads",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-2-5ah-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-2-5ah-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-2-5ah-03.webp",,,COLANGLEHEAD,,,,,,2,Columbia,Angle Head Size,"2.5""",,1,0,,,,,,"Columbia Angle Head - 2.5"", 2.5AH, Columbia tools, Angle Heads, drywall finishing tools","Columbia Angle Head - 2.5"" | Columbia Drywall Tools","Shop Columbia Angle Head - 2.5"", an official Columbia angle heads product for professional drywall finishing.",,"index,follow","Columbia Angle Head - 2.5""","Columbia Angle Heads, drywall finishing tools, 2.5AH",Columbia,2.5AH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLANGLEHEAD,size,2.5_in,2.5 in,,25,0,,,,,,ready,
,variation,3AH,,"Columbia Angle Head - 3""",1,0,visible,Official Columbia angle heads for finishing internal 90-degree angle joints.,<p>Columbia Angle Head - 3&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Angle Head Size: 3&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 10.</em></p>,,,taxable,,1,,,0,0,2.0,,,,1,,,367.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Angle Heads",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-3ah-01.webp,,,COLANGLEHEAD,,,,,,3,Columbia,Angle Head Size,"3""",,1,0,,,,,,"Columbia Angle Head - 3"", 3AH, Columbia tools, Angle Heads, drywall finishing tools","Columbia Angle Head - 3"" | Columbia Drywall Tools","Shop Columbia Angle Head - 3"", an official Columbia angle heads product for professional drywall finishing.",,"index,follow","Columbia Angle Head - 3""","Columbia Angle Heads, drywall finishing tools, 3AH",Columbia,3AH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLANGLEHEAD,size,3_in,3 in,,30,0,,,,,,ready,
,variation,35AH,,"Columbia Angle Head - 3.5""",1,0,visible,Official Columbia angle heads for finishing internal 90-degree angle joints.,<p>Columbia Angle Head - 3.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Angle Head Size: 3.5&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 10.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Angle Heads",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-3-5ah-01.webp,,,COLANGLEHEAD,,,,,,4,Columbia,Angle Head Size,"3.5""",,1,0,,,,,,"Columbia Angle Head - 3.5"", 3.5AH, Columbia tools, Angle Heads, drywall finishing tools","Columbia Angle Head - 3.5"" | Columbia Drywall Tools","Shop Columbia Angle Head - 3.5"", an official Columbia angle heads product for professional drywall finishing.",,"index,follow","Columbia Angle Head - 3.5""","Columbia Angle Heads, drywall finishing tools, 3.5AH",Columbia,3.5AH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLANGLEHEAD,size,3.5_in,3.5 in,,35,0,,,,,,ready,
,variation,8FBBA,,"Columbia Automatic Fat Boy Finishing Box - 8""",1,0,visible,Official Columbia automatic flat boxes for easier compound application.,<p>Columbia Automatic Fat Boy Finishing Box - 8&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 8&quot;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 13.</em></p>,,,taxable,,1,,,0,0,3.0,,,,1,,,431.00,Drywall Finishing Tools > Columbia > Finishing Boxes,"Columbia, Official Columbia Catalog, Tools Only, Variation, Automatic Flat Boxes",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-8fbb-01.webp,,,COLAUTOMATICFATBOYFLATBOX,,,,,,1,Columbia,Size,"8""",,1,0,,,,,,"Columbia Automatic Fat Boy Finishing Box - 8"", 8FBBA, Columbia tools, Automatic Flat Boxes, drywall finishing tools","Columbia Automatic Fat Boy Finishing Box - 8"" | Columbia Drywall Tools","Shop Columbia Automatic Fat Boy Finishing Box - 8"", an official Columbia automatic flat boxes product for professional drywall finishing.",,"index,follow","Columbia Automatic Fat Boy Finishing Box - 8""","Columbia Automatic Flat Boxes, drywall finishing tools, 8FBBA",Columbia,8FBBA,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,finishing,finishing_boxes,0,COLAUTOMATICFATBOYFLATBOX,size,8_in,8 in,,80,0,,,,,,ready,
