Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 used for variations,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 used for variations,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 used for variations,Attribute 3 global,Meta: _mpn
variation,TG12053-PS,,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel – 12"" x 4.3""",1,0,visible,,,,,taxable,,1,,,0,0,1.0,5.0,5.0,5.0,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG12053-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG12053-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG12053-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG12053-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG12053-PS-05.webp,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,,,,,,11,TapeTech,Size,"12"" x 4.3""",,,1,,,,,,,,,,,TG12053-PS
variation,TG14053-PS,,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel – 14"" x 4.3""",1,0,visible,,,,,taxable,,1,,,0,0,1.0,5.0,5.0,5.0,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG14053-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG14053-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG14053-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG14053-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG14053-PS-05.webp,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,,,,,,12,TapeTech,Size,"14"" x 4.3""",,,1,,,,,,,,,,,TG14053-PS
variation,TG16053-PS,,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel – 16"" x 4.3""",1,0,visible,,,,,taxable,,1,,,0,0,1.0,5.0,5.0,5.0,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG16053-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG16053-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG16053-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG16053-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG16053-PS-05.webp,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,,,,,,13,TapeTech,Size,"16"" x 4.3""",,,1,,,,,,,,,,,TG16053-PS
variation,TG18053-PS,,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel – 18"" x 4.3""",1,0,visible,,,,,taxable,,1,,,0,0,1.0,5.0,5.0,5.0,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG18053-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG18053-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG18053-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG18053-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG18053-PS-05.webp,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,,,,,,14,TapeTech,Size,"18"" x 4.3""",,,1,,,,,,,,,,,TG18053-PS
variable,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,,TapeTech X Premium Gold Stainless Steel MIDFLEXX Finishing Trowel,1,0,visible,"Premium MIDFLEXX finishing trowels deliver superior flexibility and a smooth finish on drywall, plaster, EIFS, stucco, concrete, epoxy, and micro-cement.","<p>TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels. Crafted using 0.4 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel, midflexx",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-05.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-05.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-05.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-05.webp,,,,,,,,,15,TapeTech,Size,"12"" x 4.7"" | 14"" x 4.7"" | 16"" x 4.7"" | 18"" x 4.7""",1,1,1,,,,,,,,,,,"TG12054-PS, TG14054-PS, TG16054-PS, TG18054-PS"
variation,TG12054-PS,,"TapeTech X Premium Gold Stainless Steel MIDFLEXX Finishing Trowel – 12"" x 4.7""",1,0,visible,,,,,taxable,,1,,,0,0,0.9,3.0,5.0,12.0,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG12054-PS-05.webp,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,,,,,,16,TapeTech,Size,"12"" x 4.7""",,,1,,,,,,,,,,,TG12054-PS
variation,TG14054-PS,,"TapeTech X Premium Gold Stainless Steel MIDFLEXX Finishing Trowel – 14"" x 4.7""",1,0,visible,,,,,taxable,,1,,,0,0,1.01,3.0,5.0,14.0,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG14054-PS-05.webp,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,,,,,,17,TapeTech,Size,"14"" x 4.7""",,,1,,,,,,,,,,,TG14054-PS
variation,TG16054-PS,,"TapeTech X Premium Gold Stainless Steel MIDFLEXX Finishing Trowel – 16"" x 4.7""",1,0,visible,,,,,taxable,,1,,,0,0,1.15,3.0,5.0,16.0,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-05.webp,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,,,,,,18,TapeTech,Size,"16"" x 4.7""",,,1,,,,,,,,,,,TG16054-PS
variation,TG18054-PS,,"TapeTech X Premium Gold Stainless Steel MIDFLEXX Finishing Trowel – 18"" x 4.7""",1,0,visible,,,,,taxable,,1,,,0,0,1.3,3.0,5.0,18.0,1,,,,Drywall Finishing Tools > TapeTech > Finishing Trowels,"TapeTech, drywall tools, drywall finishing, finishing trowel, drywall trowel, EIFS trowel, stucco trowel, plaster trowel, ProSoft grip, gold stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-05.webp,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,,,,,,19,TapeTech,Size,"18"" x 4.7""",,,1,,,,,,,,,,,TG18054-PS
variable,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,,TapeTech Premium Stainless Steel Joint Knife,1,0,visible,"Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound.","<p>TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Joint Knives,"TapeTech, drywall tools, drywall finishing, joint knife, drywall knife, jointing knife, ergonomic, stainless steel",,,,,,,,,,,20,TapeTech,Size,"1"" | 2"" | 3"" | 4"" | 5"" | 6""",1,1,1,,,,,,,,,,,"JK01SSTT, JK02SSTT, JK03SSTT, JK04SSTT, JK05SSTT, JK06SSTT"
variation,JK01SSTT,,"TapeTech Premium Stainless Steel Joint Knife – 1""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Joint Knives,"TapeTech, drywall tools, drywall finishing, joint knife, drywall knife, jointing knife, taping knife, ergonomic handle, drywall hand tools, joint compound, stainless steel",,,,,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,,,,,,21,TapeTech,Size,"1""",,,1,,,,,,,,,,,JK01SSTT
variation,JK02SSTT,,"TapeTech Premium Stainless Steel Joint Knife – 2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Joint Knives,"TapeTech, drywall tools, drywall finishing, joint knife, drywall knife, jointing knife, taping knife, ergonomic handle, drywall hand tools, joint compound, stainless steel",,,,,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,,,,,,22,TapeTech,Size,"2""",,,1,,,,,,,,,,,JK02SSTT
variation,JK03SSTT,,"TapeTech Premium Stainless Steel Joint Knife – 3""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Joint Knives,"TapeTech, drywall tools, drywall finishing, joint knife, drywall knife, jointing knife, taping knife, ergonomic handle, drywall hand tools, joint compound, stainless steel",,,,,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,,,,,,23,TapeTech,Size,"3""",,,1,,,,,,,,,,,JK03SSTT
variation,JK04SSTT,,"TapeTech Premium Stainless Steel Joint Knife – 4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Joint Knives,"TapeTech, drywall tools, drywall finishing, joint knife, drywall knife, jointing knife, taping knife, ergonomic handle, drywall hand tools, joint compound, stainless steel",,,,,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,,,,,,24,TapeTech,Size,"4""",,,1,,,,,,,,,,,JK04SSTT
variation,JK05SSTT,,"TapeTech Premium Stainless Steel Joint Knife – 5""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Joint Knives,"TapeTech, drywall tools, drywall finishing, joint knife, drywall knife, jointing knife, taping knife, ergonomic handle, drywall hand tools, joint compound, stainless steel",,,,,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,,,,,,25,TapeTech,Size,"5""",,,1,,,,,,,,,,,JK05SSTT
variation,JK06SSTT,,"TapeTech Premium Stainless Steel Joint Knife – 6""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Joint Knives,"TapeTech, drywall tools, drywall finishing, joint knife, drywall knife, jointing knife, taping knife, ergonomic handle, drywall hand tools, joint compound, stainless steel",,,,,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,,,,,,26,TapeTech,Size,"6""",,,1,,,,,,,,,,,JK06SSTT
variable,TT-90-OUTSIDE-CORNER-EDGER,,TapeTech 90° Outside Corner Edger,1,0,visible,"90° Corners are designed to produce smooth, uniform and square 90° outside corners for EIFS, Stucco, Plaster, Concrete and other materials. Handcrafted from 0.65mm stainless steel, TapeTech corner edgers are robust enough to efficiently create perfect results in thick materials.","<p>TapeTech Outside Corner Edgers for 90° Corners are designed to produce smooth, uniform and square 90° outside corners for EIFS, Stucco, Plaster, Concrete and other materials. Handcrafted from 0.65mm stainless steel, TapeTech corner edgers are robust enough to efficiently create perfect results in thick materials. Custom wood handles are ergonomic for all-day use and the unique TapeTech black and gold design helps distinguish your tools from others on the jobsite. Available in five sizes for ultimate versatility in nearly every situation.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Corner Edgers,"TapeTech, drywall tools, drywall finishing, corner edger, 90 degree, outside corner edger, EIFS, stucco, stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex10090-1-90-outside-corner-edger-EEX10090-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex15090-1-5-90-outside-corner-edger-EEX15090-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex20090-2-90-outside-corner-edger-EEX20090-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex5090-0-5-90-outside-corner-edger-EEX5090-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex7590-0-75-90-outside-corner-edger-EEX7590-01.webp,,,,,,,,,27,TapeTech,Size,"1"" | 1.5"" | 2"" | 0.5"" | 0.75""",1,1,1,,,,,,,,,,,"EEX10090, EEX15090, EEX20090, EEX5090, EEX7590"
variation,EEX10090,,"TapeTech 90° Outside Corner Edger – 1""",1,0,visible,,,,,taxable,,1,,,0,0,0.35,1.0,1.0,6.0,1,,,,Drywall Finishing Tools > TapeTech > Corner Edgers,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex10090-1-90-outside-corner-edger-EEX10090-01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,28,TapeTech,Size,"1""",,,1,,,,,,,,,,,EEX10090
variation,EEX15090,,"TapeTech 90° Outside Corner Edger – 1.5""",1,0,visible,,,,,taxable,,1,,,0,0,0.4,1.5,1.5,6.5,1,,,,Drywall Finishing Tools > TapeTech > Corner Edgers,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex15090-1-5-90-outside-corner-edger-EEX15090-01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,29,TapeTech,Size,"1.5""",,,1,,,,,,,,,,,EEX15090
variation,EEX20090,,"TapeTech 90° Outside Corner Edger – 2""",1,0,visible,,,,,taxable,,1,,,0,0,0.5,2.0,2.0,7.0,1,,,,Drywall Finishing Tools > TapeTech > Corner Edgers,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex20090-2-90-outside-corner-edger-EEX20090-01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,30,TapeTech,Size,"2""",,,1,,,,,,,,,,,EEX20090
variation,EEX5090,,"TapeTech 90° Outside Corner Edger – 0.5""",1,0,visible,,,,,taxable,,1,,,0,0,0.3,0.5,0.5,6.0,1,,,,Drywall Finishing Tools > TapeTech > Corner Edgers,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex5090-0-5-90-outside-corner-edger-EEX5090-01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,31,TapeTech,Size,"0.5""",,,1,,,,,,,,,,,EEX5090
variation,EEX7590,,"TapeTech 90° Outside Corner Edger – 0.75""",1,0,visible,,,,,taxable,,1,,,0,0,0.3,0.75,0.75,6.0,1,,,,Drywall Finishing Tools > TapeTech > Corner Edgers,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-eex7590-0-75-90-outside-corner-edger-EEX7590-01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,32,TapeTech,Size,"0.75""",,,1,,,,,,,,,,,EEX7590
variable,TT-SIDE-CORNER-EDGER,,TapeTech 90° Inside Corner Edger,1,0,visible,"90° Corners are designed to produce smooth, uniform and square 90° inside corners for EIFS, Stucco, Plaster, Concrete and other materials. Handcrafted from 0.65mm stainless steel, TapeTech corner edgers are robust enough to efficiently create perfect results in thick materials.","<p>TapeTech Inside Corner Edgers for 90° Corners are designed to produce smooth, uniform and square 90° inside corners for EIFS, Stucco, Plaster, Concrete and other materials. Handcrafted from 0.65mm stainless steel, TapeTech corner edgers are robust enough to efficiently create perfect results in thick materials. Custom wood handles are ergonomic for all-day use and the unique TapeTech black and gold design helps distinguish your tools from others on the jobsite. Available in five sizes for ultimate versatility in nearly every situation.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Corner Edgers,"TapeTech, drywall tools, drywall finishing, corner edger, 90 degree, inside corner edger, EIFS, stucco, stainless steel",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-ein10090-1-90-inside-corner-edger-EIN10090-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-ein15090-1-5-90-inside-corner-edger-EIN15090-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-ein20090-2-90-inside-corner-edger-EIN20090-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-ein5090-0-5-90-inside-corner-edger-EIN5090-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-ein7590-0-75-90-inside-corner-edger-EIN7590-01.webp,,,,,,,,,33,TapeTech,Size,"1"" | 1.5"" | 2"" | 0.5"" | 0.75""",1,1,1,,,,,,,,,,,"EIN10090, EIN15090, EIN20090, EIN5090, EIN7590"
